areaType,areaName,areaCode,date,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate
nation,Scotland,S92000003,2021-03-06,10,7511
nation,Scotland,S92000003,2021-03-05,8,7501
nation,Scotland,S92000003,2021-03-04,14,7493
nation,Scotland,S92000003,2021-03-03,11,7479
nation,Scotland,S92000003,2021-03-02,12,7468
nation,Scotland,S92000003,2021-03-01,20,7456
nation,Scotland,S92000003,2021-02-28,9,7436
nation,Scotland,S92000003,2021-02-27,19,7427
nation,Scotland,S92000003,2021-02-26,16,7408
nation,Scotland,S92000003,2021-02-25,20,7392
nation,Scotland,S92000003,2021-02-24,18,7372
nation,Scotland,S92000003,2021-02-23,16,7354
nation,Scotland,S92000003,2021-02-22,22,7338
nation,Scotland,S92000003,2021-02-21,20,7316
nation,Scotland,S92000003,2021-02-20,27,7296
nation,Scotland,S92000003,2021-02-19,44,7269
nation,Scotland,S92000003,2021-02-18,35,7225
nation,Scotland,S92000003,2021-02-17,28,7190
nation,Scotland,S92000003,2021-02-16,26,7162
nation,Scotland,S92000003,2021-02-15,34,7136
nation,Scotland,S92000003,2021-02-14,32,7102
nation,Scotland,S92000003,2021-02-13,32,7070
nation,Scotland,S92000003,2021-02-12,41,7038
nation,Scotland,S92000003,2021-02-11,35,6997
nation,Scotland,S92000003,2021-02-10,37,6962
nation,Scotland,S92000003,2021-02-09,49,6925
nation,Scotland,S92000003,2021-02-08,40,6876
nation,Scotland,S92000003,2021-02-07,42,6836
nation,Scotland,S92000003,2021-02-06,51,6794
nation,Scotland,S92000003,2021-02-05,44,6743
nation,Scotland,S92000003,2021-02-04,32,6699
nation,Scotland,S92000003,2021-02-03,48,6667
nation,Scotland,S92000003,2021-02-02,44,6619
nation,Scotland,S92000003,2021-02-01,43,6575
nation,Scotland,S92000003,2021-01-31,48,6532
nation,Scotland,S92000003,2021-01-30,44,6484
nation,Scotland,S92000003,2021-01-29,59,6440
nation,Scotland,S92000003,2021-01-28,46,6381
nation,Scotland,S92000003,2021-01-27,61,6335
nation,Scotland,S92000003,2021-01-26,50,6274
nation,Scotland,S92000003,2021-01-25,52,6224
nation,Scotland,S92000003,2021-01-24,70,6172
nation,Scotland,S92000003,2021-01-23,53,6102
nation,Scotland,S92000003,2021-01-22,68,6049
nation,Scotland,S92000003,2021-01-21,57,5981
nation,Scotland,S92000003,2021-01-20,66,5924
nation,Scotland,S92000003,2021-01-19,70,5858
nation,Scotland,S92000003,2021-01-18,63,5788
nation,Scotland,S92000003,2021-01-17,43,5725
nation,Scotland,S92000003,2021-01-16,76,5682
nation,Scotland,S92000003,2021-01-15,58,5606
nation,Scotland,S92000003,2021-01-14,58,5548
nation,Scotland,S92000003,2021-01-13,51,5490
nation,Scotland,S92000003,2021-01-12,51,5439
nation,Scotland,S92000003,2021-01-11,48,5388
nation,Scotland,S92000003,2021-01-10,59,5340
nation,Scotland,S92000003,2021-01-09,38,5281
nation,Scotland,S92000003,2021-01-08,42,5243
nation,Scotland,S92000003,2021-01-07,44,5201
nation,Scotland,S92000003,2021-01-06,48,5157
nation,Scotland,S92000003,2021-01-05,40,5109
nation,Scotland,S92000003,2021-01-04,37,5069
nation,Scotland,S92000003,2021-01-03,42,5032
nation,Scotland,S92000003,2021-01-02,42,4990
nation,Scotland,S92000003,2021-01-01,35,4948
nation,Scotland,S92000003,2020-12-31,44,4913
nation,Scotland,S92000003,2020-12-30,32,4869
nation,Scotland,S92000003,2020-12-29,26,4837
nation,Scotland,S92000003,2020-12-28,31,4811
nation,Scotland,S92000003,2020-12-27,34,4780
nation,Scotland,S92000003,2020-12-26,34,4746
nation,Scotland,S92000003,2020-12-25,35,4712
nation,Scotland,S92000003,2020-12-24,36,4677
nation,Scotland,S92000003,2020-12-23,35,4641
nation,Scotland,S92000003,2020-12-22,28,4606
nation,Scotland,S92000003,2020-12-21,25,4578
nation,Scotland,S92000003,2020-12-20,29,4553
nation,Scotland,S92000003,2020-12-19,27,4524
nation,Scotland,S92000003,2020-12-18,23,4497
nation,Scotland,S92000003,2020-12-17,36,4474
nation,Scotland,S92000003,2020-12-16,31,4438
nation,Scotland,S92000003,2020-12-15,32,4407
nation,Scotland,S92000003,2020-12-14,31,4375
nation,Scotland,S92000003,2020-12-13,26,4344
nation,Scotland,S92000003,2020-12-12,23,4318
nation,Scotland,S92000003,2020-12-11,20,4295
nation,Scotland,S92000003,2020-12-10,23,4275
nation,Scotland,S92000003,2020-12-09,23,4252
nation,Scotland,S92000003,2020-12-08,28,4229
nation,Scotland,S92000003,2020-12-07,29,4201
nation,Scotland,S92000003,2020-12-06,29,4172
nation,Scotland,S92000003,2020-12-05,19,4143
nation,Scotland,S92000003,2020-12-04,29,4124
nation,Scotland,S92000003,2020-12-03,36,4095
nation,Scotland,S92000003,2020-12-02,20,4059
nation,Scotland,S92000003,2020-12-01,27,4039
nation,Scotland,S92000003,2020-11-30,32,4012
nation,Scotland,S92000003,2020-11-29,28,3980
nation,Scotland,S92000003,2020-11-28,41,3952
nation,Scotland,S92000003,2020-11-27,24,3911
nation,Scotland,S92000003,2020-11-26,23,3887
nation,Scotland,S92000003,2020-11-25,32,3864
nation,Scotland,S92000003,2020-11-24,30,3832
nation,Scotland,S92000003,2020-11-23,31,3802
nation,Scotland,S92000003,2020-11-22,36,3771
nation,Scotland,S92000003,2020-11-21,33,3735
nation,Scotland,S92000003,2020-11-20,29,3702
nation,Scotland,S92000003,2020-11-19,25,3673
nation,Scotland,S92000003,2020-11-18,24,3648
nation,Scotland,S92000003,2020-11-17,36,3624
nation,Scotland,S92000003,2020-11-16,33,3588
nation,Scotland,S92000003,2020-11-15,34,3555
nation,Scotland,S92000003,2020-11-14,41,3521
nation,Scotland,S92000003,2020-11-13,38,3480
nation,Scotland,S92000003,2020-11-12,32,3442
nation,Scotland,S92000003,2020-11-11,37,3410
nation,Scotland,S92000003,2020-11-10,36,3373
nation,Scotland,S92000003,2020-11-09,42,3337
nation,Scotland,S92000003,2020-11-08,36,3295
nation,Scotland,S92000003,2020-11-07,37,3259
nation,Scotland,S92000003,2020-11-06,27,3222
nation,Scotland,S92000003,2020-11-05,41,3195
nation,Scotland,S92000003,2020-11-04,19,3154
nation,Scotland,S92000003,2020-11-03,35,3135
nation,Scotland,S92000003,2020-11-02,30,3100
nation,Scotland,S92000003,2020-11-01,35,3070
nation,Scotland,S92000003,2020-10-31,24,3035
nation,Scotland,S92000003,2020-10-30,35,3011
nation,Scotland,S92000003,2020-10-29,29,2976
nation,Scotland,S92000003,2020-10-28,29,2947
nation,Scotland,S92000003,2020-10-27,16,2918
nation,Scotland,S92000003,2020-10-26,31,2902
nation,Scotland,S92000003,2020-10-25,23,2871
nation,Scotland,S92000003,2020-10-24,20,2848
nation,Scotland,S92000003,2020-10-23,18,2828
nation,Scotland,S92000003,2020-10-22,17,2810
nation,Scotland,S92000003,2020-10-21,11,2793
nation,Scotland,S92000003,2020-10-20,19,2782
nation,Scotland,S92000003,2020-10-19,16,2763
nation,Scotland,S92000003,2020-10-18,22,2747
nation,Scotland,S92000003,2020-10-17,10,2725
nation,Scotland,S92000003,2020-10-16,20,2715
nation,Scotland,S92000003,2020-10-15,16,2695
nation,Scotland,S92000003,2020-10-14,6,2679
nation,Scotland,S92000003,2020-10-13,12,2673
nation,Scotland,S92000003,2020-10-12,8,2661
nation,Scotland,S92000003,2020-10-11,11,2653
nation,Scotland,S92000003,2020-10-10,11,2642
nation,Scotland,S92000003,2020-10-09,6,2631
nation,Scotland,S92000003,2020-10-08,11,2625
nation,Scotland,S92000003,2020-10-07,9,2614
nation,Scotland,S92000003,2020-10-06,4,2605
nation,Scotland,S92000003,2020-10-05,2,2601
nation,Scotland,S92000003,2020-10-04,3,2599
nation,Scotland,S92000003,2020-10-03,3,2596
nation,Scotland,S92000003,2020-10-02,1,2593
nation,Scotland,S92000003,2020-10-01,5,2592
nation,Scotland,S92000003,2020-09-30,4,2587
nation,Scotland,S92000003,2020-09-29,1,2583
nation,Scotland,S92000003,2020-09-28,3,2582
nation,Scotland,S92000003,2020-09-27,2,2579
nation,Scotland,S92000003,2020-09-26,2,2577
nation,Scotland,S92000003,2020-09-25,1,2575
nation,Scotland,S92000003,2020-09-24,2,2574
nation,Scotland,S92000003,2020-09-23,2,2572
nation,Scotland,S92000003,2020-09-22,2,2570
nation,Scotland,S92000003,2020-09-21,2,2568
nation,Scotland,S92000003,2020-09-20,3,2566
nation,Scotland,S92000003,2020-09-19,0,2563
nation,Scotland,S92000003,2020-09-18,2,2563
nation,Scotland,S92000003,2020-09-17,1,2561
nation,Scotland,S92000003,2020-09-16,0,2560
nation,Scotland,S92000003,2020-09-15,0,2560
nation,Scotland,S92000003,2020-09-14,3,2560
nation,Scotland,S92000003,2020-09-13,1,2557
nation,Scotland,S92000003,2020-09-12,0,2556
nation,Scotland,S92000003,2020-09-11,0,2556
nation,Scotland,S92000003,2020-09-10,0,2556
nation,Scotland,S92000003,2020-09-09,0,2556
nation,Scotland,S92000003,2020-09-08,0,2556
nation,Scotland,S92000003,2020-09-07,0,2556
nation,Scotland,S92000003,2020-09-06,0,2556
nation,Scotland,S92000003,2020-09-05,0,2556
nation,Scotland,S92000003,2020-09-04,1,2556
nation,Scotland,S92000003,2020-09-03,1,2555
nation,Scotland,S92000003,2020-09-02,1,2554
nation,Scotland,S92000003,2020-09-01,0,2553
nation,Scotland,S92000003,2020-08-31,0,2553
nation,Scotland,S92000003,2020-08-30,0,2553
nation,Scotland,S92000003,2020-08-29,0,2553
nation,Scotland,S92000003,2020-08-28,1,2553
nation,Scotland,S92000003,2020-08-27,0,2552
nation,Scotland,S92000003,2020-08-26,0,2552
nation,Scotland,S92000003,2020-08-25,0,2552
nation,Scotland,S92000003,2020-08-24,0,2552
nation,Scotland,S92000003,2020-08-23,1,2552
nation,Scotland,S92000003,2020-08-22,1,2551
nation,Scotland,S92000003,2020-08-21,0,2550
nation,Scotland,S92000003,2020-08-20,0,2550
nation,Scotland,S92000003,2020-08-19,1,2550
nation,Scotland,S92000003,2020-08-18,0,2549
nation,Scotland,S92000003,2020-08-17,0,2549
nation,Scotland,S92000003,2020-08-16,0,2549
nation,Scotland,S92000003,2020-08-15,0,2549
nation,Scotland,S92000003,2020-08-14,0,2549
nation,Scotland,S92000003,2020-08-13,0,2549
nation,Scotland,S92000003,2020-08-12,0,2549
nation,Scotland,S92000003,2020-08-11,0,2549
nation,Scotland,S92000003,2020-08-10,0,2549
nation,Scotland,S92000003,2020-08-09,0,2549
nation,Scotland,S92000003,2020-08-08,0,2549
nation,Scotland,S92000003,2020-08-07,0,2549
nation,Scotland,S92000003,2020-08-06,0,2549
nation,Scotland,S92000003,2020-08-05,0,2549
nation,Scotland,S92000003,2020-08-04,0,2549
nation,Scotland,S92000003,2020-08-03,0,2549
nation,Scotland,S92000003,2020-08-02,0,2549
nation,Scotland,S92000003,2020-08-01,0,2549
nation,Scotland,S92000003,2020-07-31,0,2549
nation,Scotland,S92000003,2020-07-30,0,2549
nation,Scotland,S92000003,2020-07-29,0,2549
nation,Scotland,S92000003,2020-07-28,0,2549
nation,Scotland,S92000003,2020-07-27,0,2549
nation,Scotland,S92000003,2020-07-26,0,2549
nation,Scotland,S92000003,2020-07-25,1,2549
nation,Scotland,S92000003,2020-07-24,0,2548
nation,Scotland,S92000003,2020-07-23,0,2548
nation,Scotland,S92000003,2020-07-22,0,2548
nation,Scotland,S92000003,2020-07-21,0,2548
nation,Scotland,S92000003,2020-07-20,0,2548
nation,Scotland,S92000003,2020-07-19,0,2548
nation,Scotland,S92000003,2020-07-18,0,2548
nation,Scotland,S92000003,2020-07-17,0,2548
nation,Scotland,S92000003,2020-07-16,0,2548
nation,Scotland,S92000003,2020-07-15,0,2548
nation,Scotland,S92000003,2020-07-14,0,2548
nation,Scotland,S92000003,2020-07-13,0,2548
nation,Scotland,S92000003,2020-07-12,0,2548
nation,Scotland,S92000003,2020-07-11,0,2548
nation,Scotland,S92000003,2020-07-10,0,2548
nation,Scotland,S92000003,2020-07-09,0,2548
nation,Scotland,S92000003,2020-07-08,0,2548
nation,Scotland,S92000003,2020-07-07,0,2548
nation,Scotland,S92000003,2020-07-06,0,2548
nation,Scotland,S92000003,2020-07-05,1,2548
nation,Scotland,S92000003,2020-07-04,0,2547
nation,Scotland,S92000003,2020-07-03,1,2547
nation,Scotland,S92000003,2020-07-02,0,2546
nation,Scotland,S92000003,2020-07-01,0,2546
nation,Scotland,S92000003,2020-06-30,0,2546
nation,Scotland,S92000003,2020-06-29,1,2546
nation,Scotland,S92000003,2020-06-28,1,2545
nation,Scotland,S92000003,2020-06-27,4,2544
nation,Scotland,S92000003,2020-06-26,0,2540
nation,Scotland,S92000003,2020-06-25,0,2540
nation,Scotland,S92000003,2020-06-24,1,2540
nation,Scotland,S92000003,2020-06-23,1,2539
nation,Scotland,S92000003,2020-06-22,3,2538
nation,Scotland,S92000003,2020-06-21,2,2535
nation,Scotland,S92000003,2020-06-20,3,2533
nation,Scotland,S92000003,2020-06-19,0,2530
nation,Scotland,S92000003,2020-06-18,3,2530
nation,Scotland,S92000003,2020-06-17,3,2527
nation,Scotland,S92000003,2020-06-16,6,2524
nation,Scotland,S92000003,2020-06-15,3,2518
nation,Scotland,S92000003,2020-06-14,4,2515
nation,Scotland,S92000003,2020-06-13,3,2511
nation,Scotland,S92000003,2020-06-12,2,2508
nation,Scotland,S92000003,2020-06-11,2,2506
nation,Scotland,S92000003,2020-06-10,5,2504
nation,Scotland,S92000003,2020-06-09,1,2499
nation,Scotland,S92000003,2020-06-08,6,2498
nation,Scotland,S92000003,2020-06-07,7,2492
nation,Scotland,S92000003,2020-06-06,3,2485
nation,Scotland,S92000003,2020-06-05,9,2482
nation,Scotland,S92000003,2020-06-04,1,2473
nation,Scotland,S92000003,2020-06-03,8,2472
nation,Scotland,S92000003,2020-06-02,6,2464
nation,Scotland,S92000003,2020-06-01,3,2458
nation,Scotland,S92000003,2020-05-31,6,2455
nation,Scotland,S92000003,2020-05-30,6,2449
nation,Scotland,S92000003,2020-05-29,11,2443
nation,Scotland,S92000003,2020-05-28,16,2432
nation,Scotland,S92000003,2020-05-27,16,2416
nation,Scotland,S92000003,2020-05-26,14,2400
nation,Scotland,S92000003,2020-05-25,14,2386
nation,Scotland,S92000003,2020-05-24,8,2372
nation,Scotland,S92000003,2020-05-23,11,2364
nation,Scotland,S92000003,2020-05-22,17,2353
nation,Scotland,S92000003,2020-05-21,24,2336
nation,Scotland,S92000003,2020-05-20,22,2312
nation,Scotland,S92000003,2020-05-19,28,2290
nation,Scotland,S92000003,2020-05-18,23,2262
nation,Scotland,S92000003,2020-05-17,26,2239
nation,Scotland,S92000003,2020-05-16,29,2213
nation,Scotland,S92000003,2020-05-15,26,2184
nation,Scotland,S92000003,2020-05-14,35,2158
nation,Scotland,S92000003,2020-05-13,42,2123
nation,Scotland,S92000003,2020-05-12,31,2081
nation,Scotland,S92000003,2020-05-11,32,2050
nation,Scotland,S92000003,2020-05-10,28,2018
nation,Scotland,S92000003,2020-05-09,34,1990
nation,Scotland,S92000003,2020-05-08,34,1956
nation,Scotland,S92000003,2020-05-07,40,1922
nation,Scotland,S92000003,2020-05-06,43,1882
nation,Scotland,S92000003,2020-05-05,50,1839
nation,Scotland,S92000003,2020-05-04,40,1789
nation,Scotland,S92000003,2020-05-03,37,1749
nation,Scotland,S92000003,2020-05-02,44,1712
nation,Scotland,S92000003,2020-05-01,48,1668
nation,Scotland,S92000003,2020-04-30,43,1620
nation,Scotland,S92000003,2020-04-29,38,1577
nation,Scotland,S92000003,2020-04-28,40,1539
nation,Scotland,S92000003,2020-04-27,60,1499
nation,Scotland,S92000003,2020-04-26,43,1439
nation,Scotland,S92000003,2020-04-25,48,1396
nation,Scotland,S92000003,2020-04-24,38,1348
nation,Scotland,S92000003,2020-04-23,49,1310
nation,Scotland,S92000003,2020-04-22,46,1261
nation,Scotland,S92000003,2020-04-21,51,1215
nation,Scotland,S92000003,2020-04-20,61,1164
nation,Scotland,S92000003,2020-04-19,46,1103
nation,Scotland,S92000003,2020-04-18,52,1057
nation,Scotland,S92000003,2020-04-17,38,1005
nation,Scotland,S92000003,2020-04-16,43,967
nation,Scotland,S92000003,2020-04-15,42,924
nation,Scotland,S92000003,2020-04-14,51,882
nation,Scotland,S92000003,2020-04-13,41,831
nation,Scotland,S92000003,2020-04-12,48,790
nation,Scotland,S92000003,2020-04-11,50,742
nation,Scotland,S92000003,2020-04-10,58,692
nation,Scotland,S92000003,2020-04-09,66,634
nation,Scotland,S92000003,2020-04-08,54,568
nation,Scotland,S92000003,2020-04-07,49,514
nation,Scotland,S92000003,2020-04-06,63,465
nation,Scotland,S92000003,2020-04-05,47,402
nation,Scotland,S92000003,2020-04-04,28,355
nation,Scotland,S92000003,2020-04-03,58,327
nation,Scotland,S92000003,2020-04-02,36,269
nation,Scotland,S92000003,2020-04-01,46,233
nation,Scotland,S92000003,2020-03-31,38,187
nation,Scotland,S92000003,2020-03-30,30,149
nation,Scotland,S92000003,2020-03-29,20,119
nation,Scotland,S92000003,2020-03-28,29,99
nation,Scotland,S92000003,2020-03-27,11,70
nation,Scotland,S92000003,2020-03-26,12,59
nation,Scotland,S92000003,2020-03-25,11,47
nation,Scotland,S92000003,2020-03-24,7,36
nation,Scotland,S92000003,2020-03-23,4,29
nation,Scotland,S92000003,2020-03-22,5,25
nation,Scotland,S92000003,2020-03-21,6,20
nation,Scotland,S92000003,2020-03-20,5,14
nation,Scotland,S92000003,2020-03-19,3,9
nation,Scotland,S92000003,2020-03-18,0,6
nation,Scotland,S92000003,2020-03-17,2,6
nation,Scotland,S92000003,2020-03-16,1,4
nation,Scotland,S92000003,2020-03-15,0,3
nation,Scotland,S92000003,2020-03-14,2,3
nation,Scotland,S92000003,2020-03-13,0,1
nation,Scotland,S92000003,2020-03-12,1,1
nation,Wales,W92000004,2022-01-26,0,6798
nation,Wales,W92000004,2022-01-25,3,6798
nation,Wales,W92000004,2022-01-24,3,6795
nation,Wales,W92000004,2022-01-23,6,6792
nation,Wales,W92000004,2022-01-22,3,6786
nation,Wales,W92000004,2022-01-21,5,6783
nation,Wales,W92000004,2022-01-20,3,6778
nation,Wales,W92000004,2022-01-19,9,6775
nation,Wales,W92000004,2022-01-18,11,6766
nation,Wales,W92000004,2022-01-17,14,6755
nation,Wales,W92000004,2022-01-16,15,6741
nation,Wales,W92000004,2022-01-15,12,6726
nation,Wales,W92000004,2022-01-14,5,6714
nation,Wales,W92000004,2022-01-13,11,6709
nation,Wales,W92000004,2022-01-12,6,6698
nation,Wales,W92000004,2022-01-11,6,6692
nation,Wales,W92000004,2022-01-10,10,6686
nation,Wales,W92000004,2022-01-09,11,6676
nation,Wales,W92000004,2022-01-08,6,6665
nation,Wales,W92000004,2022-01-07,6,6659
nation,Wales,W92000004,2022-01-06,13,6653
nation,Wales,W92000004,2022-01-05,5,6640
nation,Wales,W92000004,2022-01-04,15,6635
nation,Wales,W92000004,2022-01-03,8,6620
nation,Wales,W92000004,2022-01-02,10,6612
nation,Wales,W92000004,2022-01-01,5,6602
nation,Wales,W92000004,2021-12-31,8,6597
nation,Wales,W92000004,2021-12-30,6,6589
nation,Wales,W92000004,2021-12-29,8,6583
nation,Wales,W92000004,2021-12-28,4,6575
nation,Wales,W92000004,2021-12-27,4,6571
nation,Wales,W92000004,2021-12-26,5,6567
nation,Wales,W92000004,2021-12-25,1,6562
nation,Wales,W92000004,2021-12-24,7,6561
nation,Wales,W92000004,2021-12-23,1,6554
nation,Wales,W92000004,2021-12-22,3,6553
nation,Wales,W92000004,2021-12-21,1,6550
nation,Wales,W92000004,2021-12-20,7,6549
nation,Wales,W92000004,2021-12-19,3,6542
nation,Wales,W92000004,2021-12-18,7,6539
nation,Wales,W92000004,2021-12-17,4,6532
nation,Wales,W92000004,2021-12-16,6,6528
nation,Wales,W92000004,2021-12-15,6,6522
nation,Wales,W92000004,2021-12-14,5,6516
nation,Wales,W92000004,2021-12-13,3,6511
nation,Wales,W92000004,2021-12-12,5,6508
nation,Wales,W92000004,2021-12-11,6,6503
nation,Wales,W92000004,2021-12-10,4,6497
nation,Wales,W92000004,2021-12-09,9,6493
nation,Wales,W92000004,2021-12-08,2,6484
nation,Wales,W92000004,2021-12-07,4,6482
nation,Wales,W92000004,2021-12-06,8,6478
nation,Wales,W92000004,2021-12-05,10,6470
nation,Wales,W92000004,2021-12-04,9,6460
nation,Wales,W92000004,2021-12-03,5,6451
nation,Wales,W92000004,2021-12-02,7,6446
nation,Wales,W92000004,2021-12-01,5,6439
nation,Wales,W92000004,2021-11-30,3,6434
nation,Wales,W92000004,2021-11-29,3,6431
nation,Wales,W92000004,2021-11-28,6,6428
nation,Wales,W92000004,2021-11-27,4,6422
nation,Wales,W92000004,2021-11-26,7,6418
nation,Wales,W92000004,2021-11-25,7,6411
nation,Wales,W92000004,2021-11-24,8,6404
nation,Wales,W92000004,2021-11-23,4,6396
nation,Wales,W92000004,2021-11-22,6,6392
nation,Wales,W92000004,2021-11-21,4,6386
nation,Wales,W92000004,2021-11-20,11,6382
nation,Wales,W92000004,2021-11-19,9,6371
nation,Wales,W92000004,2021-11-18,5,6362
nation,Wales,W92000004,2021-11-17,10,6357
nation,Wales,W92000004,2021-11-16,5,6347
nation,Wales,W92000004,2021-11-15,12,6342
nation,Wales,W92000004,2021-11-14,5,6330
nation,Wales,W92000004,2021-11-13,11,6325
nation,Wales,W92000004,2021-11-12,9,6314
nation,Wales,W92000004,2021-11-11,9,6305
nation,Wales,W92000004,2021-11-10,10,6296
nation,Wales,W92000004,2021-11-09,10,6286
nation,Wales,W92000004,2021-11-08,9,6276
nation,Wales,W92000004,2021-11-07,12,6267
nation,Wales,W92000004,2021-11-06,7,6255
nation,Wales,W92000004,2021-11-05,11,6248
nation,Wales,W92000004,2021-11-04,8,6237
nation,Wales,W92000004,2021-11-03,8,6229
nation,Wales,W92000004,2021-11-02,9,6221
nation,Wales,W92000004,2021-11-01,9,6212
nation,Wales,W92000004,2021-10-31,11,6203
nation,Wales,W92000004,2021-10-30,12,6192
nation,Wales,W92000004,2021-10-29,12,6180
nation,Wales,W92000004,2021-10-28,12,6168
nation,Wales,W92000004,2021-10-27,7,6156
nation,Wales,W92000004,2021-10-26,10,6149
nation,Wales,W92000004,2021-10-25,5,6139
nation,Wales,W92000004,2021-10-24,9,6134
nation,Wales,W92000004,2021-10-23,4,6125
nation,Wales,W92000004,2021-10-22,5,6121
nation,Wales,W92000004,2021-10-21,15,6116
nation,Wales,W92000004,2021-10-20,16,6101
nation,Wales,W92000004,2021-10-19,11,6085
nation,Wales,W92000004,2021-10-18,8,6074
nation,Wales,W92000004,2021-10-17,8,6066
nation,Wales,W92000004,2021-10-16,12,6058
nation,Wales,W92000004,2021-10-15,12,6046
nation,Wales,W92000004,2021-10-14,14,6034
nation,Wales,W92000004,2021-10-13,7,6020
nation,Wales,W92000004,2021-10-12,9,6013
nation,Wales,W92000004,2021-10-11,5,6004
nation,Wales,W92000004,2021-10-10,10,5999
nation,Wales,W92000004,2021-10-09,3,5989
nation,Wales,W92000004,2021-10-08,6,5986
nation,Wales,W92000004,2021-10-07,9,5980
nation,Wales,W92000004,2021-10-06,12,5971
nation,Wales,W92000004,2021-10-05,7,5959
nation,Wales,W92000004,2021-10-04,4,5952
nation,Wales,W92000004,2021-10-03,5,5948
nation,Wales,W92000004,2021-10-02,8,5943
nation,Wales,W92000004,2021-10-01,10,5935
nation,Wales,W92000004,2021-09-30,11,5925
nation,Wales,W92000004,2021-09-29,12,5914
nation,Wales,W92000004,2021-09-28,10,5902
nation,Wales,W92000004,2021-09-27,9,5892
nation,Wales,W92000004,2021-09-26,5,5883
nation,Wales,W92000004,2021-09-25,7,5878
nation,Wales,W92000004,2021-09-24,5,5871
nation,Wales,W92000004,2021-09-23,8,5866
nation,Wales,W92000004,2021-09-22,5,5858
nation,Wales,W92000004,2021-09-21,3,5853
nation,Wales,W92000004,2021-09-20,8,5850
nation,Wales,W92000004,2021-09-19,3,5842
nation,Wales,W92000004,2021-09-18,5,5839
nation,Wales,W92000004,2021-09-17,15,5834
nation,Wales,W92000004,2021-09-16,14,5819
nation,Wales,W92000004,2021-09-15,15,5805
nation,Wales,W92000004,2021-09-14,6,5790
nation,Wales,W92000004,2021-09-13,7,5784
nation,Wales,W92000004,2021-09-12,7,5777
nation,Wales,W92000004,2021-09-11,7,5770
nation,Wales,W92000004,2021-09-10,10,5763
nation,Wales,W92000004,2021-09-09,11,5753
nation,Wales,W92000004,2021-09-08,6,5742
nation,Wales,W92000004,2021-09-07,8,5736
nation,Wales,W92000004,2021-09-06,3,5728
nation,Wales,W92000004,2021-09-05,10,5725
nation,Wales,W92000004,2021-09-04,6,5715
nation,Wales,W92000004,2021-09-03,5,5709
nation,Wales,W92000004,2021-09-02,9,5704
nation,Wales,W92000004,2021-09-01,1,5695
nation,Wales,W92000004,2021-08-31,4,5694
nation,Wales,W92000004,2021-08-30,3,5690
nation,Wales,W92000004,2021-08-29,6,5687
nation,Wales,W92000004,2021-08-28,3,5681
nation,Wales,W92000004,2021-08-27,6,5678
nation,Wales,W92000004,2021-08-26,1,5672
nation,Wales,W92000004,2021-08-25,5,5671
nation,Wales,W92000004,2021-08-24,1,5666
nation,Wales,W92000004,2021-08-23,3,5665
nation,Wales,W92000004,2021-08-22,1,5662
nation,Wales,W92000004,2021-08-21,0,5661
nation,Wales,W92000004,2021-08-20,4,5661
nation,Wales,W92000004,2021-08-19,2,5657
nation,Wales,W92000004,2021-08-18,2,5655
nation,Wales,W92000004,2021-08-17,1,5653
nation,Wales,W92000004,2021-08-16,0,5652
nation,Wales,W92000004,2021-08-15,5,5652
nation,Wales,W92000004,2021-08-14,4,5647
nation,Wales,W92000004,2021-08-13,1,5643
nation,Wales,W92000004,2021-08-12,5,5642
nation,Wales,W92000004,2021-08-11,0,5637
nation,Wales,W92000004,2021-08-10,4,5637
nation,Wales,W92000004,2021-08-09,2,5633
nation,Wales,W92000004,2021-08-08,0,5631
nation,Wales,W92000004,2021-08-07,1,5631
nation,Wales,W92000004,2021-08-06,2,5630
nation,Wales,W92000004,2021-08-05,1,5628
nation,Wales,W92000004,2021-08-04,0,5627
nation,Wales,W92000004,2021-08-03,4,5627
nation,Wales,W92000004,2021-08-02,3,5623
nation,Wales,W92000004,2021-08-01,3,5620
nation,Wales,W92000004,2021-07-31,2,5617
nation,Wales,W92000004,2021-07-30,0,5615
nation,Wales,W92000004,2021-07-29,1,5615
nation,Wales,W92000004,2021-07-28,4,5614
nation,Wales,W92000004,2021-07-27,3,5610
nation,Wales,W92000004,2021-07-26,2,5607
nation,Wales,W92000004,2021-07-25,2,5605
nation,Wales,W92000004,2021-07-24,3,5603
nation,Wales,W92000004,2021-07-23,2,5600
nation,Wales,W92000004,2021-07-22,1,5598
nation,Wales,W92000004,2021-07-21,1,5597
nation,Wales,W92000004,2021-07-20,2,5596
nation,Wales,W92000004,2021-07-19,2,5594
nation,Wales,W92000004,2021-07-18,1,5592
nation,Wales,W92000004,2021-07-17,1,5591
nation,Wales,W92000004,2021-07-16,3,5590
nation,Wales,W92000004,2021-07-15,1,5587
nation,Wales,W92000004,2021-07-14,2,5586
nation,Wales,W92000004,2021-07-13,2,5584
nation,Wales,W92000004,2021-07-12,0,5582
nation,Wales,W92000004,2021-07-11,1,5582
nation,Wales,W92000004,2021-07-10,1,5581
nation,Wales,W92000004,2021-07-09,1,5580
nation,Wales,W92000004,2021-07-08,0,5579
nation,Wales,W92000004,2021-07-07,1,5579
nation,Wales,W92000004,2021-07-06,0,5578
nation,Wales,W92000004,2021-07-05,0,5578
nation,Wales,W92000004,2021-07-04,0,5578
