ID,id_ej,finess,rs,adresse,cpl_loc,longitude,latitude,mod_prel,public,horaire,horaire_prio,check_rdv,tel_rdv,web_rdv,date_modif
uXQgr56A2oUWPpP7,130039621,130039753,LBM SYNLAB PROVENCE SITE SAINT BARNABE,65 AV DE SAINT BARNABE 13012 MARSEILLE,,5.4129507805848,43.304302438463,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : saint-barnabe@provence.synlab.fr,,Sur rendez-vous uniquement,0491039880,saint-barnabe@provence.synlab.fr,2020-09-24
hyKqW0huQTMxRb0g,130039621,130039761,LBM SYNLAB PROVENCE SITE BELSUNCE,16 CRS BELSUNCE 13001 MARSEILLE,,5.37651357826521,43.297992716394,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : belsunce@provence.synlab.fr,,Sur rendez-vous uniquement,0496113710,belsunce@provence.synlab.fr,2020-09-24
mJypEddRd6UiW8xt,130039621,130040033,LBM SYNLAB PROVENCE SITE  MAISON MEDICALE DE PROVENCE,160 Allée Nicolas de Staël 13100 Aix-en-Provence,,5.435269,43.503746,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : laboratoire@provence.synlab.fr,,Sur rendez-vous uniquement,0442382236,laboratoire@provence.synlab.fr,2020-09-24
uVKDeluQaIKjVxuV,130039621,130040298,LBM SYNLAB PROVENCE SITE MAZARGUES,769 AV DE MAZARGUES 13009 MARSEILLE,,5.39862411808217,43.248421207174,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : mazargues@provence.synlab.fr,,Sur rendez-vous uniquement,0491404082,mazargues@provence.synlab.fr,2020-09-24
7fryyTa2eg0mhhbH,130039621,130040322,LBM SYNLAB PROVENCE SITE DE FUVEAU,2 LOT LE GRAND VALLAT 13710 FUVEAU,,5.55561217650004,43.4511150965776,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : fuveau@provence.synlab.fr,,Sur rendez-vous uniquement,0442587951,fuveau@provence.synlab.fr,2020-09-24
nGk5A8p7lXQd2sAN,130039621,130040389,LBM SYNLAB PROVENCE SITE SAINT-GINIEZ,121 AV DE MAZARGUES 13008 MARSEILLE,,5.38972481266415,43.267131357373,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : saint-giniez@provence.synlab.fr,,Sur rendez-vous uniquement,0491779875,saint-giniez@provence.synlab.fr,2020-09-24
YZy72Hy7YTmxJObL,130039621,130040397,LBM SYNLAB PROVENCE SITE REDON,19 BD DU REDON 13009 MARSEILLE,,5.41976275158876,43.25655677355,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : redon@provence.synlab.fr,,Sur rendez-vous uniquement,0491173173,redon@provence.synlab.fr,2020-09-24
Hsp2cOUwETg4bsR6,130039621,130040405,LBM SYNLAB PROVENCE SITE ROMAIN ROLLAND,271 BD ROMAIN ROLLAND 13009 MARSEILLE,,5.41260719320083,43.2731537558025,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : romain-rolland@provence.synlab.fr,,Sur rendez-vous uniquement,0491220999,romain-rolland@provence.synlab.fr,2020-09-24
Ar1cicyHX0nA7Ml7,130039621,130040413,LBM SYNLAB PROVENCE SITE LE CAMAS,145 R DU CAMAS 13005 MARSEILLE,,5.39772811170218,43.294677509899,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : camas@provence.synlab.fr,,Sur rendez-vous uniquement,0491473173,camas@provence.synlab.fr,2020-09-24
ClN9THXPtdFTo6GL,130039621,130040439,LBM SYNLAB PROVENCE SITE LA FARE LES OLIVIERS,Avenue de Montricher 13580 La Fare-les-Oliviers,,5.184855,43.55025,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : la-fare-les-oliviers@provence.synlab.fr,,Sur rendez-vous uniquement,0490424888,la-Fare-les-Oliviers@provence.synlab.fr,2020-09-24
PPhmzWhDAwSJs8kI,130039621,130040561,LBM SYNLAB PROVENCE SITE TRETS,RTE DE PUYLOUBIER QUA PRAGUES 13530 TRETS,,5.68322722036992,43.450218060336,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : trets-ste-victoire@provence.synlab.fr,,Sur rendez-vous uniquement,0442613593,trets-ste-victoire@provence.synlab.fr,2020-09-24
YGdqYEjepH7VGBCY,130039621,130040710,LBM SYNLAB PROVENCE SITE LA ROQUE D'ANTHERON,CTRE CTRE COMMERCIAL LA FENIERE 13640 LA ROQUE D ANTHERON,,5.30837293478031,43.7154398602855,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : la-roque-dantheron@provence.synlab.fr,,Sur rendez-vous uniquement,0442504096,la-roque-dantheron@provence.synlab.fr,2020-09-24
sEwlTxKVCogvcLKG,130039621,130041296,LBM SYNLAB PROVENCE SITE  ODDO,110 BD ODDO 13015 MARSEILLE,,5.36539833038463,43.3291121561725,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : oddo@provence.synlab.fr,,Sur rendez-vous uniquement,0491101070,oddo@provence.synlab.fr,2020-09-24
FeRUj6rudnrAYE2a,130039621,130041320,LBM SYNLAB PROVENCE SITE JEAN JAURES,42 Place Jean Jaures 13001 Marseille,,5.385506,43.294463,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : plaine.jean-jaures@provence.synlab.fr,,Sur rendez-vous uniquement,0491365260,plaine.jean-jaures@provence.synlab.fr,2020-09-24
5adZWzzVSkNE9Pmg,130039621,130041338,LBM SYNLAB PROVENCE SITE MALPASSE,13 AV RAYMONDE MARTIN 13013 MARSEILLE,,5.41006403442029,43.329195963402,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : malpasse@provence.synlab.fr,,Sur rendez-vous uniquement,0491585819,malpasse@provence.synlab.fr,2020-09-24
zTZXs8aeSnKkUBg3,130039621,130041650,LBM SYNLAB PROVENCE SITE 4 SEPTEMBRE,7 PL DU QUATRE SEPTEMBRE 13007 MARSEILLE,,5.35873817734469,43.2884717243193,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : quatre-septembre@provence.synlab.fr,,Sur rendez-vous uniquement,0491522667,quatre-septembre@provence.synlab.fr,2020-09-24
Dfp47k8oZH7z0gnU,130039621,130041791,LBM SYNLAB PROVENCE SITE BAILLE CONCEPTION,224 BD BAILLE 13005 MARSEILLE,,5.39690842614857,43.2893048412017,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : baille-conception@provence.synlab.fr,,Sur rendez-vous uniquement,0491782454,baille-conception@provence.synlab.fr,2020-09-24
LvWb0JRkom19gjMX,130039621,130041924,LBM SYNLAB PROVENCE SITE LA CROIX D OR,1596 AV DE LE CROIX D'OR 13320 BOUC BEL AIR,,5.3999989202181,43.4519878168657,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : croix-dor@provence.synlab.fr,,Sur rendez-vous uniquement,0442663950,croix-dor@provence.synlab.fr,2020-09-24
1p9WNSQw0UVO8g5l,130039621,130042104,LBM SYNLAB PROVENCE SITE CORSY,655 AV JEAN DALMAS 13080 AIX EN PROVENCE,,5.43043907101144,43.5318026428049,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : corsy@provence.synlab.fr,,Sur rendez-vous uniquement,0442904050,corsy@provence.synlab.fr,2020-09-24
ogN5jAkSoR3ch1X2,130039621,130042153,LBM SYNLAB PROVENCE SITE GEMENOS,636 AV DE TOULON 13420 GEMENOS,,5.62811930224204,43.2953898860172,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : gemenos@provence.synlab.fr,,Sur rendez-vous uniquement,0442981540,gemenos@provence.synlab.fr,2020-09-24
2w53UqCei6OnIMWm,130039621,130042419,LBM SYNLAB PROVENCE SITE AUBAGNE,1120 Route de Gemenos 13400 Aubagne,,5.586188,43.297244,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : aubagne.altarocca@provence.synlab.fr,,Sur rendez-vous uniquement,0465070694,aubagne.altarocca@provence.synlab.fr,2020-09-24
cAzgcPuQyLo1VVJ0,130039621,130042500,LBM SYNLAB PROVENCE SITE AIX/AXIUM,42 AV DE LATTRE DE TASSIGNY 13080 AIX EN PROVENCE,,5.43625391974642,43.5341053330547,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : axiumcovid@gmail.com,,Sur rendez-vous uniquement,0442246990,axiumcovid@gmail.com,2020-09-24
7C7QRuXbIbrOUIc8,130039621,130042674,LBM SYNLAB PROVENCE SITE JOUQUES,La Coudeirie 13490 Jouques,,5.616383,43.63917,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : jouques@provence.synlab.fr,,Sur rendez-vous uniquement,0442670613,jouques@provence.synlab.fr,2020-09-24
gNB8xbMTCoCyWbAH,130039621,130042682,LBM SYNLAB PROVENCE SITE SAINT EUTROPE,10 Place Antoine Maurel 13100 Aix-en-Provence,,5.455304,43.542194,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : saint-eutrope@provence.synlab.fr,,Sur rendez-vous uniquement,0442230523,saint-eutrope@provence.synlab.fr,2020-09-24
iiOonMEuGMDT7KU9,130039621,130042690,LBM SYNLAB PROVENCE SITE LES PENNES MIRABEAU,AV DE PLAN DE CAMPAGNE CD 6 13170 LES PENNES MIRABEAU,,5.3089310631247,43.4102723486639,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : les-pennes-mirabeau@provence.synlab.fr,,Sur rendez-vous uniquement,0442025050,les-pennes-mirabeau@provence.synlab.fr,2020-09-24
TcSHB7csVJbFIZcA,130039621,130042708,LBM SYNLAB PROVENCE SITE VENELLES,AV DE LA GRANDE BEGUDE 4 TOURS 13770 VENELLES,,5.48079406396646,43.590203752652,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : venelles@provence.synlab.fr,,Sur rendez-vous uniquement,0442548849,venelles@provence.synlab.fr,2020-09-24
s1whzhpny3Sd5FwY,130039621,130042732,LBM SYNLAB PROVENCE SITE PONTIER,37 AV HENRI PONTIER 13080 AIX EN PROVENCE,,5.44241568348747,43.533614842375,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : pontier@provence.synlab.fr,,Sur rendez-vous uniquement,0442630978,pontier@provence.synlab.fr,2020-09-24
7hJEinDgrWIAaTMV,130039621,130042740,LBM SYNLAB PROVENCE SITE MALLEMORT,2 PL RAOUL COUSTET 13370 MALLEMORT,,5.17853551465168,43.7294224463811,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : mallemort@provence.synlab.fr,,Sur rendez-vous uniquement,0490594272,mallemort@provence.synlab.fr,2020-09-24
sPDy5iv4nNWRRrfw,130039621,130042757,LBM SYNLAB PROVENCE SITE SEPTEMES LES VALLONS,309 RTE NATIONALE DU 8 MAI 1945 13240 SEPTEMES LES VALLONS,,5.37237548037413,43.4107918652259,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV :  septemes@provence.synlab.fr,,Sur rendez-vous uniquement,0491510436,septemes@provence.synlab.fr,2020-09-24
PgaBxWlyRlEBIfYN,130039621,130043490,LBM SYNLAB PROVENCE SITE POINTE-ROUGE,27 AV DE MONTREDON 13008 MARSEILLE,,5.37226031227898,43.2444229108219,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : lapointerouge@provence.synlab.fr,,Sur rendez-vous uniquement,0491730260,lapointerouge@provence.synlab.fr,2020-09-24
y6uLFaEJfuBKJtqq,130039621,130044050,LBM SYNLAB PROVENCE SITE TOUR D'AYGOSI,67 Cours Gambetta 13100 Aix-en-Provence,,5.46302,43.518824,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : la-tour-daygosi@provence.synlab.fr,,Sur rendez-vous uniquement,0442274727,la-tour-daygosi@provence.synlab.fr,2020-09-24
pbDuEgP6fnFpT5FS,130039621,130044142,LBM SYNLAB PROVENCE SITE FLORIAN,8 PL DE L OCTROI 13010 MARSEILLE,,5.42568285346512,43.2813036146769,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : florian@provence.synlab.fr,,Sur rendez-vous uniquement,0491177333,florian@provence.synlab.fr,2020-09-24
qkhlVnR2ohNCDhQ6,130039621,840018469,LBM SYNLAB PROVENCE SITE SORGUES,5 AV ACHILLE MOREAU 84700 SORGUES,,4.87451721000431,44.0078363235097,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : sorgues@provence.synlab.fr,,Sur rendez-vous uniquement,0490833200,sorgues@provence.synlab.fr,2020-09-24
7FWsTC6gp1BsF5Yo,130039621,840018477,LBM  SYNLAB PROVENCE SITE APT/LA POSTE,82 AV DE LA REPUBLIQUE 84400 APT,,5.39517931731668,43.8767818612031,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : apt.poste@provence.synlab.fr,,Sur rendez-vous uniquement,0490716666,apt.poste@provence.synlab.fr,2020-09-24
QrsaiinNvX6vfHZT,130039621,840018493,LBM SYNLAB PROVENCE SITE CADENET,2 R DES VANNIERS 84160 CADENET,,5.37517532596462,43.7340644259811,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : cadenet@provence.synlab.fr,,Sur rendez-vous uniquement,0490085656,cadenet@provence.synlab.fr,2020-09-24
uB6cwimFIBzCALUe,130039621,840018501,LBM SYNLAB PROVENCE SITE PERTUIS,27 RTE D ANSOUIS 84120 PERTUIS,,5.50182684632603,43.6987190354289,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : pertuis.ansouis@provence.synlab.fr,,Sur rendez-vous uniquement,0490795904,pertuis.ansouis@provence.synlab.fr,2020-09-24
dfkH6n3i2pYFbrTo,130039621,840018832,LBM SYNLAB PROVENCE SITE PERTUIS/FERRY,2 BD JULES FERRY 84120 PERTUIS,,5.49842579094004,43.6920091364932,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : pertuis.centre@provence.synlab.fr,,Sur rendez-vous uniquement,0490794132,pertuis.centre@provence.synlab.fr,2020-09-24
aXO0T8OXT9595gwN,130039621,840018972,LBM SYNLAB PROVENCE SITE COUSTELLET,512 QU DES ENTREPRISES 84660 MAUBEC,,5.14517314761619,43.8669822633827,Sur place/En EHPAD/En étab. santé,Tout public,Prise de RDV : coustellet@provence.synlab.fr,,Sur rendez-vous uniquement,0490764000,coustellet@provence.synlab.fr,2020-09-24
FGO5b5IKjxEa8SFm,130039787,130039423,LBM CERBALLIANCE PROVENCE LA ROUVIERE,83 BD DU REDON 13009 MARSEILLE,,5.45274263410233,43.2344648264194,A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491412819,,2020-09-24
X6UQBs7kz5h4jiWO,130039787,130039431,LBM CERBALLIANCE PROVENCE HEMOBIO,193 R BRETEUIL 13006 MARSEILLE,,5.37914073999496,43.2825589638271,Sur place/En EHPAD/En étab. santé/A domicile,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491137880,,2020-09-24
3IBSrLilKSi0nWyz,130039787,130039449,LBM CERBALLIANCE PROVENCE DE LUYNES,1 IMP DU STADE 13080 AIX EN PROVENCE,en drive,5.4172336284121,43.4860182972866,Drive/Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0442609161,,2020-09-24
0Uu6lEElQ36sZnPf,130039787,130039795,LBM CERBALLIANCE PROVENCE LA POMME,546 BD MIREILLE LAUZE 13011 MARSEILLE,,5.436150652501,43.2885847642748,A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491448983,,2020-09-24
h1612Ql3P68bpOKr,130039787,130039803,LBM CERBALLIANCE PROVENCE CHUTES LAVIE,34 AV DES CHUTES LAVIE 13004 MARSEILLE,en drive,5.39643550581383,43.310890568544,Drive/Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491501762,,2020-09-24
MyBKYaEcvaZgKeWi,130039787,130039811,LBM CERBALLIANCE PROVENCE SAINT HENRI,120 R RABELAIS 13016 MARSEILLE,en drive,5.33297781686153,43.3592677535774,Drive/Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491461261,,2020-09-24
rAD7nNfKRX7u6bJs,130039787,130039829,LBM CERBALLIANCE PROVENCE FELIX PYAT,134 R FELIX PYAT 13003 MARSEILLE,,5.37472103063392,43.3178037504693,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491023020,,2020-09-24
825ZXD6LjYoxJTlP,130039787,130039837,LBM CERBALLIANCE PROVENCE COURS JOSEPH THIERRY,26 CRS JOSEPH THIERRY 13001 MARSEILLE,,5.38686484155596,43.3004276356435,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491625527,,2020-09-24
Olr5DUYIGvRaoxj7,130039787,130039845,LBM CERBALLIANCE PROVENCE CHAVE,324 BD CHAVE 13005 MARSEILLE,,5.40505634281071,43.2959681394566,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491347282,,2020-09-24
1Ts1iISfFwjmLcPg,130039787,130039852,LBM CERBALLIANCE PROVENCE LA GAVOTTE,189 AV FRANCOIS MITTERRAND 13170 LES PENNES MIRABEAU,en drive,5.34565876146214,43.3874888890006,Drive/Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0496154037,,2020-09-24
dfs66JYAQpyGVVBH,130039787,130039860,LBM CERBALLIANCE PROVENCE SAINT ANTOINE,44 AV DE ST ANTOINE 13015 MARSEILLE,,5.35653005864416,43.3685935207185,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491511436,,2020-09-24
0gSUwh3z3CNzBbWl,130039787,130039878,LBM CERBALLIANCE PROVENCE SORMIOU,4 R CAPITAINE CROISA 13008 MARSEILLE,,5.36814453254591,43.2268630132824,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491702514,,2020-09-24
1HnVzs3eBAJejGKb,130039787,130039886,LBM CERBALLIANCE PROVENCE SAINT TRONC,136 R FRANCOIS MAURIAC 13010 MARSEILLE,,5.42362169127746,43.2698941123111,A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491750637,,2020-09-24
QARpf2sPvBI5Akvz,130039787,130039894,LBM CERBALLIANCE PROVENCE LES MILLES,20 CRS MARCEL BREMOND LES MILLES 13080 AIX EN PROVENCE,,5.40955157342906,43.5111378977264,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0442244440,,2020-09-24
2Y7zXI6GdZ7PNwTS,130039787,130039902,LBM CERBALLIANCE PROVENCE DROMEL,38 BD DE SAINTE MARGUERITE 13009 MARSEILLE,,5.40412170316404,43.2686181186038,A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491751981,,2020-09-24
qc0Xju2jc6r9qawe,130039787,130039910,LBM CERBALLIANCE PROVENCE AVENUE TOULON,139 AV DE TOULON 13005 MARSEILLE,,5.39391277393582,43.2849262907989,A domicile/En EHPAD/En étab. santé/Sur place,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491809137,,2020-09-24
YbN8F5k8xuFOWzHG,130039787,130039928,LBM CERBALLIANCE PROVENCE LODI,75 R DE LODI 13006 MARSEILLE,,5.38722639585487,43.2895182655569,A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491482282,,2020-09-24
3TAbosvMNB00XHbu,130039787,130039936,LBM CERBALLIANCE PROVENCE LES CHARTREUX,197 AV DES CHARTREUX 13004 MARSEILLE,,5.40060777301227,43.3102489999372,A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491084170,,2020-09-24
MrWpkBAOhNBDZnrd,130039787,130039944,LBM CERBALLIANCE PROVENCE ENDOUME,38 R D'ENDOUME 13007 MARSEILLE,,5.3663339618959,43.2891201220043,A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491593506,,2020-09-24
UOsMepQrBJA5A3BG,130039787,130039951,LBM CERBALLIANCE PROVENCE LE CANET,58 BD BARBES 13014 MARSEILLE,,5.37507922511333,43.3259578779552,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491672159,,2020-09-24
7wcT86jiQdYOIxpW,130039787,130040025,LBM CERBALLIANCE PROVENCE AURIOL,2 R DU CLOS 13390 AURIOL,en drive,5.63652005328728,43.3695876201604,Drive/Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0442047967,,2020-09-24
CABUJbU3DjusNOk4,130039787,130040041,LBM CERBALLIANCE PROVENCE ROUSSET,2 AV MANEOU 13790 ROUSSET,en drive,5.62240915350556,43.4798151604793,Drive/Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0442534288,,2020-09-24
zxGN1434rEqVwPhm,130039787,130040587,LBM CERBALLIANCE PROVENCE AVENUE DE LA CORSE,63 AV DE LA CORSE 13007 MARSEILLE,,5.36113539715887,43.2888585518965,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 7h00-12h30 et 14h30-18h30 | mardi : 7h00-12h30 et 14h30-18h30 | mercredi : 7h00-12h30 et 14h30-18h30 | jeudi : 7h00-12h30 et 14h30-18h30 | vendredi : 7h00-12h30 et 14h30-18h30 | samedi : 7h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0491523233,,2020-09-24
