Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
20210227,S92000003,Male,"",70 - 74,"",135910,"",Dose 2,"",26,"",0.0191303068206902,"",681,"",0.501066882495769,""
20210227,S92000003,Male,"",75 - 79,"",89206,"",Dose 1,"",61,"",0.0683810506019774,"",93100,"",104.365177230231,""
20210227,S92000003,Male,"",75 - 79,"",89206,"",Dose 2,"",15,"",0.0168150124431092,"",704,"",0.789184583996592,""
20210227,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",18,"",0.0169561777007423,"",108828,"",102.517050378688,""
20210227,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",136,"",0.128113342627831,"",2704,"",2.5471946946004,""
20210227,S92000003,Total,d,16 - 17,"",110139,"",Dose 1,"",28,"",0.0254224207592224,"",914,"",0.829860449068904,""
20210227,S92000003,Total,d,16 - 17,"",110139,"",Dose 2,"",1,"",0.000907943598543658,"",56,"",0.0508448415184449,""
20210227,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",22730,"","",z,1608162,"","",z
20210227,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",4372,"","",z,79635,"","",z
20210227,S92000003,Total,d,18 - 29,"",833947,"",Dose 1,"",1320,"",0.158283440074729,"",71647,"",8.59131335684402,""
20210227,S92000003,Total,d,18 - 29,"",833947,"",Dose 2,"",494,"",0.059236378330997,"",8825,"",1.05822072625718,""
20210227,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",22702,"",0.511412505029198,"",1607234,"",36.2064825173155,""
20210227,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",4371,"",0.0984663932465255,"",79578,"",1.79266955885884,""
20210227,S92000003,Total,d,30 - 39,"",729735,"",Dose 1,"",2051,"",0.281060933078446,"",87742,"",12.0238168650263,""
20210227,S92000003,Total,d,30 - 39,"",729735,"",Dose 2,"",724,"",0.0992140982685495,"",12092,"",1.65703988434158,""
20210227,S92000003,Total,d,40 - 49,"",674290,"",Dose 1,"",3732,"",0.553471058446662,"",113584,"",16.8449776802266,""
20210227,S92000003,Total,d,40 - 49,"",674290,"",Dose 2,"",839,"",0.124427175251005,"",14379,"",2.1324652597547,""
20210227,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",19331,"",0.672290008054543,"",1447845,"",50.3528905236009,""
20210227,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",3153,"",0.109654461507215,"",58661,"",2.04010160687432,""
20210227,S92000003,Total,d,50 - 54,"",393113,"",Dose 1,"",3281,"",0.834620071073712,"",86285,"",21.9491596563838,""
20210227,S92000003,Total,d,50 - 54,"",393113,"",Dose 2,"",562,"",0.142961438568554,"",9982,"",2.53921900318738,""
20210227,S92000003,Total,d,55 - 59,"",399344,"",Dose 1,"",4510,"",1.12935213750551,"",105575,"",26.4371068552426,""
20210227,S92000003,Total,d,55 - 59,"",399344,"",Dose 2,"",544,"",0.136223406386474,"",10353,"",2.59250170279258,""
20210227,S92000003,Total,d,60 - 64,"",352569,"",Dose 1,"",5821,"",1.65102433849828,"",111828,"",31.7180466802243,""
20210227,S92000003,Total,d,60 - 64,"",352569,"",Dose 2,"",435,"",0.123380104320005,"",7177,"",2.03562990506823,""
20210227,S92000003,Total,d,65 - 69,"",300433,"",Dose 1,"",1369,"",0.455675641490782,"",271576,"",90.3948634138061,""
20210227,S92000003,Total,d,65 - 69,"",300433,"",Dose 2,"",209,"",0.0695662593656489,"",2929,"",0.97492618986596,""
20210227,S92000003,Total,d,70 - 74,"",285830,"",Dose 1,"",415,"",0.145191197564986,"",279418,"",97.7567085330441,""
20210227,S92000003,Total,d,70 - 74,"",285830,"",Dose 2,"",73,"",0.0255396564391421,"",1590,"",0.556274708742959,""
20210227,S92000003,Total,d,75 - 79,"",198210,"",Dose 1,"",139,"",0.0701276423994753,"",202636,"",102.232985217698,""
20210227,S92000003,Total,d,75 - 79,"",198210,"",Dose 2,"",67,"",0.033802532667373,"",1890,"",0.953534130467686,""
20210227,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",64,"",0.0235634574955726,"",276943,"",101.964603268693,""
20210227,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",424,"",0.156107905908169,"",10361,"",3.81470286111919,""
20210228,S92000003,Female,"",16 - 17,"",53579,"",Dose 1,"",0,"",0,"",555,"",1.03585359935796,""
20210228,S92000003,Female,"",16 - 17,"",53579,"",Dose 2,"",1,"",0.00186640288172605,"",43,"",0.0802553239142201,""
20210228,S92000003,Female,"",18 - 29,"",413185,"",Dose 1,"",654,"",0.158282609484855,"",52972,"",12.820407323596,""
20210228,S92000003,Female,"",18 - 29,"",413185,"",Dose 2,"",225,"",0.0544550261989182,"",7163,"",1.73360601183489,""
20210228,S92000003,Female,"",30 - 39,"",370019,"",Dose 1,"",1044,"",0.282147673497847,"",64240,"",17.3612706374538,""
20210228,S92000003,Female,"",30 - 39,"",370019,"",Dose 2,"",247,"",0.0667533288831114,"",9509,"",2.56986803380367,""
20210228,S92000003,Female,"",40 - 49,"",345328,"",Dose 1,"",1815,"",0.525587267757031,"",81651,"",23.644477134782,""
20210228,S92000003,Female,"",40 - 49,"",345328,"",Dose 2,"",315,"",0.0912176249826252,"",11565,"",3.34898994579067,""
20210228,S92000003,Female,"",50 - 54,"",203758,"",Dose 1,"",1563,"",0.767086445685568,"",59969,"",29.4314824448611,""
20210228,S92000003,Female,"",50 - 54,"",203758,"",Dose 2,"",218,"",0.106989664209503,"",8189,"",4.01898330372304,""
20210228,S92000003,Female,"",55 - 59,"",205996,"",Dose 1,"",1750,"",0.849531058855512,"",69587,"",33.7807530243306,""
20210228,S92000003,Female,"",55 - 59,"",205996,"",Dose 2,"",242,"",0.117478009281734,"",8468,"",4.11075943222199,""
20210228,S92000003,Female,"",60 - 64,"",181868,"",Dose 1,"",1714,"",0.942441770954758,"",66281,"",36.4445641894121,""
20210228,S92000003,Female,"",60 - 64,"",181868,"",Dose 2,"",167,"",0.0918248399938417,"",5669,"",3.11709591571909,""
20210228,S92000003,Female,"",65 - 69,"",155904,"",Dose 1,"",305,"",0.195633210180624,"",140290,"",89.9848624794745,""
20210228,S92000003,Female,"",65 - 69,"",155904,"",Dose 2,"",84,"",0.0538793103448276,"",2120,"",1.35981116584565,""
20210228,S92000003,Female,"",70 - 74,"",149920,"",Dose 1,"",160,"",0.106723585912487,"",145848,"",97.2838847385272,""
20210228,S92000003,Female,"",70 - 74,"",149920,"",Dose 2,"",39,"",0.0260138740661686,"",948,"",0.632337246531483,""
20210228,S92000003,Female,"",75 - 79,"",109004,"",Dose 1,"",52,"",0.0477046713882059,"",109588,"",100.535760155591,""
20210228,S92000003,Female,"",75 - 79,"",109004,"",Dose 2,"",45,"",0.0412828887013321,"",1231,"",1.12931635536311,""
20210228,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",21,"",0.0126925796761579,"",168136,"",101.62283697288,""
20210228,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",270,"",0.16319031012203,"",7927,"",4.7911466234716,""
20210228,S92000003,Male,"",16 - 17,"",56560,"",Dose 1,"",4,"",0.00707213578500707,"",363,"",0.641796322489392,""
20210228,S92000003,Male,"",16 - 17,"",56560,"",Dose 2,"",1,"",0.00176803394625177,"",15,"",0.0265205091937765,""
20210228,S92000003,Male,"",18 - 29,"",420762,"",Dose 1,"",546,"",0.129764569994439,"",19875,"",4.72357294622613,""
20210228,S92000003,Male,"",18 - 29,"",420762,"",Dose 2,"",62,"",0.0147351709517494,"",1949,"",0.463207228789672,""
20210228,S92000003,Male,"",30 - 39,"",359716,"",Dose 1,"",713,"",0.19821192273905,"",25259,"",7.02192841019026,""
20210228,S92000003,Male,"",30 - 39,"",359716,"",Dose 2,"",81,"",0.0225177640138331,"",2911,"",0.80924951906504,""
20210228,S92000003,Male,"",40 - 49,"",328962,"",Dose 1,"",1556,"",0.473002960828302,"",35304,"",10.7319386433691,""
20210228,S92000003,Male,"",40 - 49,"",328962,"",Dose 2,"",98,"",0.02979067491078,"",3227,"",0.980964366704969,""
20210228,S92000003,Male,"",50 - 54,"",189355,"",Dose 1,"",1715,"",0.905706213197433,"",29594,"",15.6288452905917,""
20210228,S92000003,Male,"",50 - 54,"",189355,"",Dose 2,"",46,"",0.0242929946396979,"",2057,"",1.0863193472578,""
20210228,S92000003,Male,"",55 - 59,"",193348,"",Dose 1,"",1981,"",1.02457744584894,"",39719,"",20.542751929164,""
20210228,S92000003,Male,"",55 - 59,"",193348,"",Dose 2,"",58,"",0.0299977243105695,"",2185,"",1.13008668307921,""
20210228,S92000003,Male,"",60 - 64,"",170701,"",Dose 1,"",2122,"",1.24310929637202,"",49383,"",28.9295317543541,""
20210228,S92000003,Male,"",60 - 64,"",170701,"",Dose 2,"",52,"",0.0304626217772597,"",1727,"",1.01171053479476,""
20210228,S92000003,Male,"",65 - 69,"",144529,"",Dose 1,"",351,"",0.242857834759806,"",131942,"",91.2910211791405,""
20210228,S92000003,Male,"",65 - 69,"",144529,"",Dose 2,"",28,"",0.0193732745677338,"",921,"",0.637242352745816,""
20210228,S92000003,Male,"",70 - 74,"",135910,"",Dose 1,"",103,"",0.0757854462511956,"",133833,"",98.4717827974395,""
20210228,S92000003,Male,"",70 - 74,"",135910,"",Dose 2,"",26,"",0.0191303068206902,"",707,"",0.520197189316459,""
20210228,S92000003,Male,"",75 - 79,"",89206,"",Dose 1,"",39,"",0.0437190323520839,"",93139,"",104.408896262583,""
20210228,S92000003,Male,"",75 - 79,"",89206,"",Dose 2,"",25,"",0.0280250207385153,"",729,"",0.817209604735108,""
20210228,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",10,"",0.00942009872263461,"",108838,"",102.526470477411,""
20210228,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",104,"",0.0979690267154,"",2808,"",2.6451637213158,""
20210228,S92000003,Total,d,16 - 17,"",110139,"",Dose 1,"",4,"",0.00363177439417463,"",918,"",0.833492223463078,""
20210228,S92000003,Total,d,16 - 17,"",110139,"",Dose 2,"",2,"",0.00181588719708732,"",58,"",0.0526607287155322,""
20210228,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",18218,"","",z,1626380,"","",z
20210228,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",2434,"","",z,82069,"","",z
20210228,S92000003,Total,d,18 - 29,"",833947,"",Dose 1,"",1200,"",0.143894036431572,"",72847,"",8.73520739327559,""
20210228,S92000003,Total,d,18 - 29,"",833947,"",Dose 2,"",287,"",0.0344146570465509,"",9112,"",1.09263538330373,""
20210228,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",18214,"",0.410310429327892,"",1625448,"",36.6167929466434,""
20210228,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",2432,"",0.0547861515386754,"",82010,"",1.84745571039752,""
20210228,S92000003,Total,d,30 - 39,"",729735,"",Dose 1,"",1757,"",0.240772335162765,"",89499,"",12.2645892001891,""
20210228,S92000003,Total,d,30 - 39,"",729735,"",Dose 2,"",328,"",0.0449478235249782,"",12420,"",1.70198770786655,""
20210228,S92000003,Total,d,40 - 49,"",674290,"",Dose 1,"",3371,"",0.499933263136039,"",116955,"",17.3449109433626,""
20210228,S92000003,Total,d,40 - 49,"",674290,"",Dose 2,"",413,"",0.0612496107016269,"",14792,"",2.19371487045633,""
20210228,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",15257,"",0.53060517577405,"",1463102,"",50.883495699375,""
20210228,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",1817,"",0.0631912960858261,"",60478,"",2.10329290296015,""
20210228,S92000003,Total,d,50 - 54,"",393113,"",Dose 1,"",3278,"",0.833856931721922,"",89563,"",22.7830165881057,""
20210228,S92000003,Total,d,50 - 54,"",393113,"",Dose 2,"",264,"",0.0671562629574703,"",10246,"",2.60637526614485,""
20210228,S92000003,Total,d,55 - 59,"",399344,"",Dose 1,"",3731,"",0.934282222845467,"",109306,"",27.3713890780881,""
20210228,S92000003,Total,d,55 - 59,"",399344,"",Dose 2,"",300,"",0.0751232020513642,"",10653,"",2.66762490484394,""
20210228,S92000003,Total,d,60 - 64,"",352569,"",Dose 1,"",3836,"",1.08801397740584,"",115664,"",32.8060606576301,""
20210228,S92000003,Total,d,60 - 64,"",352569,"",Dose 2,"",219,"",0.062115500795589,"",7396,"",2.09774540586382,""
20210228,S92000003,Total,d,65 - 69,"",300433,"",Dose 1,"",656,"",0.218351512650075,"",272232,"",90.6132149264562,""
20210228,S92000003,Total,d,65 - 69,"",300433,"",Dose 2,"",112,"",0.0372795265500128,"",3041,"",1.01220571641597,""
20210228,S92000003,Total,d,70 - 74,"",285830,"",Dose 1,"",263,"",0.0920127348423888,"",279681,"",97.8487212678865,""
20210228,S92000003,Total,d,70 - 74,"",285830,"",Dose 2,"",65,"",0.0227407899800581,"",1655,"",0.579015498723017,""
20210228,S92000003,Total,d,75 - 79,"",198210,"",Dose 1,"",91,"",0.0459109025780738,"",202727,"",102.278896120276,""
20210228,S92000003,Total,d,75 - 79,"",198210,"",Dose 2,"",70,"",0.0353160789062106,"",1960,"",0.988850209373896,""
20210228,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",31,"",0.011413549724418,"",276974,"",101.976016818418,""
20210228,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",374,"",0.137698954739753,"",10735,"",3.95240181585894,""
20210301,S92000003,Female,"",16 - 17,"",53579,"",Dose 1,"",25,"",0.0466600720431512,"",580,"",1.08251367140111,""
20210301,S92000003,Female,"",16 - 17,"",53579,"",Dose 2,"",2,"",0.0037328057634521,"",45,"",0.0839881296776722,""
20210301,S92000003,Female,"",18 - 29,"",413185,"",Dose 1,"",945,"",0.228711110035456,"",53917,"",13.0491184336314,""
20210301,S92000003,Female,"",18 - 29,"",413185,"",Dose 2,"",609,"",0.147391604245072,"",7772,"",1.88099761607996,""
20210301,S92000003,Female,"",30 - 39,"",370019,"",Dose 1,"",1550,"",0.418897407970942,"",65790,"",17.7801680454247,""
20210301,S92000003,Female,"",30 - 39,"",370019,"",Dose 2,"",738,"",0.199449217472616,"",10247,"",2.76931725127629,""
20210301,S92000003,Female,"",40 - 49,"",345328,"",Dose 1,"",2638,"",0.763911411759255,"",84289,"",24.4083885465413,""
20210301,S92000003,Female,"",40 - 49,"",345328,"",Dose 2,"",880,"",0.254830190427651,"",12445,"",3.60382013621832,""
20210301,S92000003,Female,"",50 - 54,"",203758,"",Dose 1,"",2059,"",1.010512470676,"",62028,"",30.4419949155371,""
20210301,S92000003,Female,"",50 - 54,"",203758,"",Dose 2,"",595,"",0.292013074333278,"",8784,"",4.31099637805632,""
20210301,S92000003,Female,"",55 - 59,"",205996,"",Dose 1,"",2175,"",1.05584574457756,"",71762,"",34.8365987689081,""
20210301,S92000003,Female,"",55 - 59,"",205996,"",Dose 2,"",595,"",0.288840560010874,"",9063,"",4.39959999223286,""
20210301,S92000003,Female,"",60 - 64,"",181868,"",Dose 1,"",1981,"",1.08925154507665,"",68262,"",37.5338157344888,""
20210301,S92000003,Female,"",60 - 64,"",181868,"",Dose 2,"",368,"",0.20234455759122,"",6037,"",3.31944047331031,""
20210301,S92000003,Female,"",65 - 69,"",155904,"",Dose 1,"",397,"",0.254643883415435,"",140687,"",90.23950636289,""
20210301,S92000003,Female,"",65 - 69,"",155904,"",Dose 2,"",135,"",0.0865917487684729,"",2255,"",1.44640291461412,""
20210301,S92000003,Female,"",70 - 74,"",149920,"",Dose 1,"",144,"",0.096051227321238,"",145992,"",97.3799359658484,""
20210301,S92000003,Female,"",70 - 74,"",149920,"",Dose 2,"",57,"",0.0380202774813234,"",1005,"",0.670357524012807,""
20210301,S92000003,Female,"",75 - 79,"",109004,"",Dose 1,"",86,"",0.078896187295879,"",109674,"",100.614656342887,""
20210301,S92000003,Female,"",75 - 79,"",109004,"",Dose 2,"",56,"",0.051374261494991,"",1287,"",1.1806906168581,""
20210301,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",76,"",0.0459350502565714,"",168212,"",101.668772023137,""
20210301,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",338,"",0.204290091930541,"",8265,"",4.99543671540214,""
20210301,S92000003,Male,"",16 - 17,"",56560,"",Dose 1,"",17,"",0.0300565770862801,"",380,"",0.671852899575672,""
20210301,S92000003,Male,"",16 - 17,"",56560,"",Dose 2,"",2,"",0.00353606789250354,"",17,"",0.0300565770862801,""
20210301,S92000003,Male,"",18 - 29,"",420762,"",Dose 1,"",739,"",0.175633731182949,"",20614,"",4.89920667740908,""
20210301,S92000003,Male,"",18 - 29,"",420762,"",Dose 2,"",161,"",0.0382639116650268,"",2110,"",0.501471140454699,""
20210301,S92000003,Male,"",30 - 39,"",359716,"",Dose 1,"",1027,"",0.285503007928477,"",26286,"",7.30743141811874,""
20210301,S92000003,Male,"",30 - 39,"",359716,"",Dose 2,"",235,"",0.0653293153487751,"",3146,"",0.874578834413815,""
20210301,S92000003,Male,"",40 - 49,"",328962,"",Dose 1,"",2231,"",0.678193833938266,"",37535,"",11.4101324773074,""
20210301,S92000003,Male,"",40 - 49,"",328962,"",Dose 2,"",262,"",0.0796444574145342,"",3489,"",1.0606088241195,""
20210301,S92000003,Male,"",50 - 54,"",189355,"",Dose 1,"",2060,"",1.08790367299517,"",31654,"",16.7167489635869,""
20210301,S92000003,Male,"",50 - 54,"",189355,"",Dose 2,"",149,"",0.0786881782894563,"",2206,"",1.16500752554725,""
20210301,S92000003,Male,"",55 - 59,"",193348,"",Dose 1,"",2399,"",1.24076794174235,"",42118,"",21.7835198709063,""
20210301,S92000003,Male,"",55 - 59,"",193348,"",Dose 2,"",164,"",0.0848211514988518,"",2349,"",1.21490783457807,""
20210301,S92000003,Male,"",60 - 64,"",170701,"",Dose 1,"",2389,"",1.39952314280526,"",51772,"",30.3290548971594,""
20210301,S92000003,Male,"",60 - 64,"",170701,"",Dose 2,"",134,"",0.0784998330413999,"",1861,"",1.09021036783616,""
20210301,S92000003,Male,"",65 - 69,"",144529,"",Dose 1,"",390,"",0.269842038622007,"",132332,"",91.5608632177625,""
20210301,S92000003,Male,"",65 - 69,"",144529,"",Dose 2,"",50,"",0.0345951331566675,"",971,"",0.671837485902483,""
20210301,S92000003,Male,"",70 - 74,"",135910,"",Dose 1,"",111,"",0.0816716945037157,"",133944,"",98.5534544919432,""
20210301,S92000003,Male,"",70 - 74,"",135910,"",Dose 2,"",50,"",0.0367890515782503,"",757,"",0.55698624089471,""
20210301,S92000003,Male,"",75 - 79,"",89206,"",Dose 1,"",54,"",0.0605340447951931,"",93193,"",104.469430307378,""
20210301,S92000003,Male,"",75 - 79,"",89206,"",Dose 2,"",52,"",0.0582920431361119,"",781,"",0.875501647871219,""
20210301,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",42,"",0.0395644146350654,"",108880,"",102.566034892046,""
20210301,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",117,"",0.110215155054825,"",2925,"",2.75537887637062,""
20210301,S92000003,Total,d,16 - 17,"",110139,"",Dose 1,"",42,"",0.0381336311388337,"",960,"",0.871625854601912,""
20210301,S92000003,Total,d,16 - 17,"",110139,"",Dose 2,"",4,"",0.00363177439417463,"",62,"",0.0562925031097068,""
20210301,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",23535,"","",z,1649915,"","",z
20210301,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",5749,"","",z,87818,"","",z
20210301,S92000003,Total,d,18 - 29,"",833947,"",Dose 1,"",1684,"",0.201931297792306,"",74531,"",8.9371386910679,""
20210301,S92000003,Total,d,18 - 29,"",833947,"",Dose 2,"",770,"",0.0923320067102586,"",9882,"",1.18496739001399,""
20210301,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",23493,"",0.529231520599548,"",1648941,"",37.146024467243,""
20210301,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",5745,"",0.12941876668984,"",87755,"",1.97687447708736,""
20210301,S92000003,Total,d,30 - 39,"",729735,"",Dose 1,"",2577,"",0.35314189397521,"",92076,"",12.6177310941643,""
20210301,S92000003,Total,d,30 - 39,"",729735,"",Dose 2,"",973,"",0.13333607405428,"",13393,"",1.83532378192083,""
20210301,S92000003,Total,d,40 - 49,"",674290,"",Dose 1,"",4869,"",0.722092868053805,"",121824,"",18.0670038114165,""
20210301,S92000003,Total,d,40 - 49,"",674290,"",Dose 2,"",1142,"",0.169363330317816,"",15934,"",2.36307820077415,""
20210301,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",19232,"",0.668847004030054,"",1482334,"",51.552342703405,""
20210301,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",4002,"",0.139180829353592,"",64480,"",2.24247373231374,""
20210301,S92000003,Total,d,50 - 54,"",393113,"",Dose 1,"",4119,"",1.04779033000689,"",93682,"",23.8308069181126,""
20210301,S92000003,Total,d,50 - 54,"",393113,"",Dose 2,"",744,"",0.18925855924378,"",10990,"",2.79563382538863,""
20210301,S92000003,Total,d,55 - 59,"",399344,"",Dose 1,"",4574,"",1.1453784206098,"",113880,"",28.5167674986979,""
20210301,S92000003,Total,d,55 - 59,"",399344,"",Dose 2,"",759,"",0.190061701189952,"",11412,"",2.8576866060339,""
20210301,S92000003,Total,d,60 - 64,"",352569,"",Dose 1,"",4370,"",1.23947369167454,"",120034,"",34.0455343493047,""
20210301,S92000003,Total,d,60 - 64,"",352569,"",Dose 2,"",502,"",0.142383476709524,"",7898,"",2.24012888257334,""
20210301,S92000003,Total,d,65 - 69,"",300433,"",Dose 1,"",787,"",0.261955244596965,"",273019,"",90.8751701710531,""
20210301,S92000003,Total,d,65 - 69,"",300433,"",Dose 2,"",185,"",0.0615777893906462,"",3226,"",1.07378350580662,""
20210301,S92000003,Total,d,70 - 74,"",285830,"",Dose 1,"",255,"",0.0892138683833048,"",279936,"",97.9379351362698,""
20210301,S92000003,Total,d,70 - 74,"",285830,"",Dose 2,"",107,"",0.0374348388902494,"",1762,"",0.616450337613267,""
20210301,S92000003,Total,d,75 - 79,"",198210,"",Dose 1,"",140,"",0.0706321578124212,"",202867,"",102.349528278089,""
20210301,S92000003,Total,d,75 - 79,"",198210,"",Dose 2,"",108,"",0.0544876645981535,"",2068,"",1.04333787397205,""
20210301,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",118,"",0.0434451247574621,"",277092,"",102.019461943175,""
20210301,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",455,"",0.167521455632587,"",11190,"",4.11992327149153,""
20210302,S92000003,Female,"",16 - 17,"",53579,"",Dose 1,"",18,"",0.0335952518710689,"",598,"",1.11610892327218,""
20210302,S92000003,Female,"",16 - 17,"",53579,"",Dose 2,"",1,"",0.00186640288172605,"",46,"",0.0858545325593983,""
20210302,S92000003,Female,"",18 - 29,"",413185,"",Dose 1,"",1204,"",0.291394895748878,"",55121,"",13.3405133293803,""
20210302,S92000003,Female,"",18 - 29,"",413185,"",Dose 2,"",792,"",0.191681692220192,"",8564,"",2.07267930830016,""
20210302,S92000003,Female,"",30 - 39,"",370019,"",Dose 1,"",1752,"",0.473489199203284,"",67542,"",18.253657244628,""
20210302,S92000003,Female,"",30 - 39,"",370019,"",Dose 2,"",997,"",0.2694456230626,"",11244,"",3.03876287433889,""
20210302,S92000003,Female,"",40 - 49,"",345328,"",Dose 1,"",3052,"",0.883797433164991,"",87341,"",25.2921859797063,""
20210302,S92000003,Female,"",40 - 49,"",345328,"",Dose 2,"",1320,"",0.382245285641477,"",13765,"",3.9860654218598,""
20210302,S92000003,Female,"",50 - 54,"",203758,"",Dose 1,"",2440,"",1.19749899390453,"",64468,"",31.6394939094416,""
20210302,S92000003,Female,"",50 - 54,"",203758,"",Dose 2,"",865,"",0.424523208904681,"",9649,"",4.735519586961,""
20210302,S92000003,Female,"",55 - 59,"",205996,"",Dose 1,"",2473,"",1.20050874774267,"",74235,"",36.0371075166508,""
20210302,S92000003,Female,"",55 - 59,"",205996,"",Dose 2,"",892,"",0.433018116856638,"",9955,"",4.8326181090895,""
20210302,S92000003,Female,"",60 - 64,"",181868,"",Dose 1,"",2467,"",1.35647832493897,"",70729,"",38.8902940594277,""
20210302,S92000003,Female,"",60 - 64,"",181868,"",Dose 2,"",582,"",0.320012316625245,"",6619,"",3.63945278993556,""
20210302,S92000003,Female,"",65 - 69,"",155904,"",Dose 1,"",530,"",0.339952791461412,"",141217,"",90.5794591543514,""
20210302,S92000003,Female,"",65 - 69,"",155904,"",Dose 2,"",172,"",0.110324302134647,"",2427,"",1.55672721674877,""
20210302,S92000003,Female,"",70 - 74,"",149920,"",Dose 1,"",160,"",0.106723585912487,"",146152,"",97.4866595517609,""
20210302,S92000003,Female,"",70 - 74,"",149920,"",Dose 2,"",50,"",0.0333511205976521,"",1055,"",0.703708644610459,""
20210302,S92000003,Female,"",75 - 79,"",109004,"",Dose 1,"",97,"",0.088987560089538,"",109771,"",100.703643902976,""
20210302,S92000003,Female,"",75 - 79,"",109004,"",Dose 2,"",86,"",0.078896187295879,"",1373,"",1.25958680415398,""
20210302,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",112,"",0.0676937582728421,"",168324,"",101.73646578141,""
20210302,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",549,"",0.331820297248128,"",8814,"",5.32725701265027,""
20210302,S92000003,Male,"",16 - 17,"",56560,"",Dose 1,"",18,"",0.0318246110325318,"",398,"",0.703677510608204,""
20210302,S92000003,Male,"",16 - 17,"",56560,"",Dose 2,"",4,"",0.00707213578500707,"",21,"",0.0371287128712871,""
20210302,S92000003,Male,"",18 - 29,"",420762,"",Dose 1,"",966,"",0.229583469990161,"",21580,"",5.12879014739924,""
20210302,S92000003,Male,"",18 - 29,"",420762,"",Dose 2,"",237,"",0.0563263792833003,"",2347,"",0.557797519737999,""
20210302,S92000003,Male,"",30 - 39,"",359716,"",Dose 1,"",1220,"",0.33915644564045,"",27506,"",7.64658786375919,""
20210302,S92000003,Male,"",30 - 39,"",359716,"",Dose 2,"",366,"",0.101746933692135,"",3512,"",0.97632576810595,""
20210302,S92000003,Male,"",40 - 49,"",328962,"",Dose 1,"",2500,"",0.759966196703571,"",40035,"",12.170098674011,""
20210302,S92000003,Male,"",40 - 49,"",328962,"",Dose 2,"",399,"",0.12129060499389,"",3888,"",1.18189942911339,""
20210302,S92000003,Male,"",50 - 54,"",189355,"",Dose 1,"",2453,"",1.29545034459085,"",34107,"",18.0121993081778,""
20210302,S92000003,Male,"",50 - 54,"",189355,"",Dose 2,"",278,"",0.146814184996435,"",2484,"",1.31182171054369,""
20210302,S92000003,Male,"",55 - 59,"",193348,"",Dose 1,"",2834,"",1.46575087407162,"",44952,"",23.249270744978,""
20210302,S92000003,Male,"",55 - 59,"",193348,"",Dose 2,"",271,"",0.14016178083042,"",2620,"",1.35506961540849,""
20210302,S92000003,Male,"",60 - 64,"",170701,"",Dose 1,"",2899,"",1.69829116408223,"",54671,"",32.0273460612416,""
20210302,S92000003,Male,"",60 - 64,"",170701,"",Dose 2,"",240,"",0.140596715895045,"",2101,"",1.2308070837312,""
20210302,S92000003,Male,"",65 - 69,"",144529,"",Dose 1,"",598,"",0.413757792553744,"",132930,"",91.9746210103163,""
20210302,S92000003,Male,"",65 - 69,"",144529,"",Dose 2,"",82,"",0.0567360183769347,"",1053,"",0.728573504279418,""
