SiteType,Call Date,Sex,AgeBand,CCGCode,CCGName,TriageCount
111,07/04/2020,Male,70-120 years,E38000059,NHS Fareham and Gosport CCG,2
111,07/04/2020,Male,70-120 years,E38000087,NHS Isle of Wight CCG,4
111,07/04/2020,Male,70-120 years,E38000064,NHS Greater Huddersfield CCG,2
111,07/04/2020,Male,70-120 years,E38000077,NHS Havering CCG,9
111,07/04/2020,Male,70-120 years,E38000079,NHS Herts Valleys CCG,10
111,07/04/2020,Male,70-120 years,E38000084,NHS Hounslow CCG,4
111,07/04/2020,Male,70-120 years,E38000089,NHS Kernow CCG,4
111,07/04/2020,Male,70-120 years,E38000101,NHS Liverpool CCG,3
111,07/04/2020,Male,70-120 years,E38000107,NHS Milton Keynes CCG,1
111,07/04/2020,Male,70-120 years,E38000086,NHS Ipswich and East Suffolk CCG,3
111,07/04/2020,Male,70-120 years,E38000091,NHS Knowsley CCG,3
111,07/04/2020,Male,70-120 years,E38000117,NHS North East Essex CCG,10
111,07/04/2020,Male,70-120 years,E38000120,NHS North Hampshire CCG,3
111,07/04/2020,Male,70-120 years,E38000119,NHS North East Lincolnshire CCG,1
111,07/04/2020,Male,70-120 years,E38000150,NHS Somerset CCG,7
111,07/04/2020,Male,19-69 years,E38000202,NHS West London CCG,11
111,07/04/2020,Male,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",65
111,07/04/2020,Male,19-69 years,E38000225,NHS Leeds CCG,48
111,07/04/2020,Male,70-120 years,E38000144,NHS Sandwell and West Birmingham CCG,2
111,07/04/2020,Male,70-120 years,E38000106,NHS Mid Essex CCG,3
111,07/04/2020,Male,70-120 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
111,07/04/2020,Male,70-120 years,E38000167,NHS Southampton CCG,1
111,07/04/2020,Male,70-120 years,E38000175,NHS Stoke on Trent CCG,2
111,07/04/2020,Male,70-120 years,E38000143,NHS Salford CCG,1
111,07/04/2020,Male,70-120 years,E38000161,NHS South Sefton CCG,3
111,07/04/2020,Male,70-120 years,E38000170,NHS Southport and Formby CCG,1
111,07/04/2020,Male,70-120 years,E38000164,NHS South Warwickshire CCG,2
111,07/04/2020,Male,70-120 years,E38000138,NHS Redbridge CCG,5
111,07/04/2020,Male,70-120 years,E38000082,NHS Hillingdon CCG,2
111,07/04/2020,Male,70-120 years,E38000136,NHS Oxfordshire CCG,3
111,07/04/2020,Male,70-120 years,E38000154,NHS South Eastern Hampshire CCG,1
111,07/04/2020,Male,70-120 years,E38000176,NHS Sunderland CCG,5
111,07/04/2020,Male,70-120 years,E38000186,NHS Tower Hamlets CCG,4
111,07/04/2020,Male,70-120 years,E38000191,NHS Walsall CCG,7
111,07/04/2020,Male,70-120 years,E38000195,NHS Warwickshire North CCG,4
111,07/04/2020,Male,70-120 years,E38000208,NHS Wirral CCG,2
111,07/04/2020,Male,70-120 years,E38000217,NHS Manchester CCG,7
111,07/04/2020,Male,70-120 years,E38000188,NHS Vale of York CCG,2
111,07/04/2020,Male,70-120 years,E38000141,NHS Rotherham CCG,4
111,07/04/2020,Male,70-120 years,E38000147,NHS Shropshire CCG,1
111,07/04/2020,Male,70-120 years,E38000174,NHS Stockport CCG,2
111,07/04/2020,Male,70-120 years,E38000187,NHS Trafford CCG,4
111,07/04/2020,Male,70-120 years,E38000192,NHS Waltham Forest CCG,6
111,07/04/2020,Male,70-120 years,E38000168,NHS Southend CCG,1
111,07/04/2020,Male,70-120 years,E38000183,NHS Telford and Wrekin CCG,1
111,07/04/2020,Male,70-120 years,E38000197,NHS West Essex CCG,1
111,07/04/2020,Male,70-120 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",4
111,07/04/2020,Male,70-120 years,E38000223,NHS Buckinghamshire CCG,2
111,07/04/2020,Male,70-120 years,E38000226,NHS Fylde and Wyre CCG,1
111,07/04/2020,Male,70-120 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",4
111,07/04/2020,Male,70-120 years,E38000210,NHS Wolverhampton CCG,3
111,07/04/2020,Male,70-120 years,E38000215,NHS North Cumbria CCG,3
111,07/04/2020,Male,70-120 years,E38000224,NHS East Berkshire CCG,3
111,07/04/2020,Male,70-120 years,E38000238,NHS Lincolnshire CCG,9
111,07/04/2020,Male,70-120 years,E38000200,NHS West Lancashire CCG,1
111,07/04/2020,Male,70-120 years,E38000220,NHS Birmingham and Solihull CCG,12
111,07/04/2020,Male,70-120 years,E38000204,NHS West Suffolk CCG,5
111,07/04/2020,Male,70-120 years,E38000205,NHS Wigan Borough CCG,2
111,07/04/2020,Male,70-120 years,E38000212,NHS Newcastle Gateshead CCG,7
111,07/04/2020,Male,70-120 years,E38000242,NHS Northamptonshire CCG,4
111,07/04/2020,Male,70-120 years,E38000248,NHS West Sussex CCG,6
111,07/04/2020,Male,70-120 years,E38000228,NHS Morecambe Bay CCG,2
111,07/04/2020,Male,70-120 years,E38000239,NHS Norfolk and Waveney CCG,1
111,07/04/2020,Male,70-120 years,E38000241,NHS North Yorkshire CCG,5
111,07/04/2020,Male,70-120 years,E38000245,NHS South West London CCG,9
999,07/04/2020,Female,0-18 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
999,07/04/2020,Female,0-18 years,E38000246,NHS Surrey Heartlands CCG,2
999,07/04/2020,Female,0-18 years,E38000248,NHS West Sussex CCG,2
999,07/04/2020,Female,0-18 years,E38000175,NHS Stoke on Trent CCG,1
111,07/04/2020,Male,70-120 years,E38000225,NHS Leeds CCG,10
111,07/04/2020,Male,70-120 years,E38000232,NHS Bradford District and Craven CCG,9
111,07/04/2020,Male,70-120 years,E38000233,NHS Cheshire CCG,7
999,07/04/2020,Female,0-18 years,E38000038,NHS Coventry and Rugby CCG,1
999,07/04/2020,Female,0-18 years,E38000167,NHS Southampton CCG,1
999,07/04/2020,Female,0-18 years,E38000223,NHS Buckinghamshire CCG,1
999,07/04/2020,Female,0-18 years,E38000237,NHS Kent and Medway CCG,3
111,07/04/2020,Male,70-120 years,E38000227,NHS Greater Preston CCG,2
111,07/04/2020,Male,70-120 years,E38000229,NHS Derby and Derbyshire CCG,8
111,07/04/2020,Male,70-120 years,E38000234,NHS County Durham CCG,9
111,07/04/2020,Male,70-120 years,E38000235,NHS East Sussex CCG,3
111,07/04/2020,Male,70-120 years,E38000240,NHS North Central London CCG,17
111,07/04/2020,Male,70-120 years,E38000247,NHS Tees Valley CCG,16
999,07/04/2020,Female,0-18 years,E38000059,NHS Fareham and Gosport CCG,1
111,07/04/2020,Male,19-69 years,E38000229,NHS Derby and Derbyshire CCG,62
111,07/04/2020,Male,19-69 years,E38000233,NHS Cheshire CCG,29
111,07/04/2020,Male,19-69 years,E38000235,NHS East Sussex CCG,27
111,07/04/2020,Male,19-69 years,E38000240,NHS North Central London CCG,113
111,07/04/2020,Male,19-69 years,W11000023,NULL,1
111,07/04/2020,Male,70-120 years,E38000243,NHS Nottingham and Nottinghamshire CCG,9
999,07/04/2020,Female,,E38000087,NHS Isle of Wight CCG,2
999,07/04/2020,Female,19-69 years,E38000038,NHS Coventry and Rugby CCG,12
999,07/04/2020,Female,0-18 years,E38000235,NHS East Sussex CCG,1
999,07/04/2020,Female,19-69 years,E38000046,NHS Dudley CCG,6
111,07/04/2020,Male,70-120 years,E38000028,NHS Cannock Chase CCG,1
111,07/04/2020,Male,70-120 years,E38000045,NHS Dorset CCG,1
111,07/04/2020,Male,70-120 years,E38000062,NHS Gloucestershire CCG,4
111,07/04/2020,Male,70-120 years,E38000074,NHS Harrow CCG,4
111,07/04/2020,Male,70-120 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",3
111,07/04/2020,Male,70-120 years,E38000085,NHS Hull CCG,7
111,07/04/2020,Male,70-120 years,E38000237,NHS Kent and Medway CCG,17
111,07/04/2020,Male,70-120 years,E38000244,NHS South East London CCG,19
999,07/04/2020,Female,19-69 years,E38000101,NHS Liverpool CCG,1
999,07/04/2020,Female,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,6
999,07/04/2020,Female,19-69 years,E38000028,NHS Cannock Chase CCG,3
999,07/04/2020,Female,19-69 years,E38000059,NHS Fareham and Gosport CCG,5
999,07/04/2020,Female,0-18 years,E38000136,NHS Oxfordshire CCG,1
999,07/04/2020,Female,19-69 years,E38000126,NHS North Staffordshire CCG,2
999,07/04/2020,Female,19-69 years,E38000154,NHS South Eastern Hampshire CCG,2
999,07/04/2020,Female,19-69 years,E38000163,NHS South Tyneside CCG,4
999,07/04/2020,Female,19-69 years,E38000164,NHS South Warwickshire CCG,7
999,07/04/2020,Female,19-69 years,E38000176,NHS Sunderland CCG,14
111,07/04/2020,Male,70-120 years,E38000097,NHS Leicester City CCG,3
111,07/04/2020,Male,70-120 years,E38000102,NHS Luton CCG,1
111,07/04/2020,Male,70-120 years,E38000146,NHS Sheffield CCG,8
999,07/04/2020,Female,0-18 years,E38000247,NHS Tees Valley CCG,2
999,07/04/2020,Female,19-69 years,E38000053,NHS East Staffordshire CCG,2
999,07/04/2020,Female,19-69 years,E38000167,NHS Southampton CCG,7
999,07/04/2020,Female,19-69 years,E38000173,NHS Stafford and Surrounds CCG,4
111,07/04/2020,Male,70-120 years,E38000172,NHS St Helens CCG,4
111,07/04/2020,Male,70-120 years,E38000182,NHS Tameside and Glossop CCG,4
111,07/04/2020,Male,70-120 years,E38000190,NHS Wakefield CCG,2
111,07/04/2020,Male,70-120 years,E38000198,NHS West Hampshire CCG,5
999,07/04/2020,Female,0-18 years,E38000210,NHS Wolverhampton CCG,1
999,07/04/2020,Female,0-18 years,E38000224,NHS East Berkshire CCG,2
999,07/04/2020,Female,19-69 years,NULL,NULL,2
999,07/04/2020,Female,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,14
111,07/04/2020,Male,70-120 years,E38000201,NHS West Leicestershire CCG,4
111,07/04/2020,Male,70-120 years,E38000221,NHS Berkshire West CCG,1
111,07/04/2020,Male,70-120 years,E38000230,NHS Devon CCG,19
999,07/04/2020,Female,19-69 years,E38000074,NHS Harrow CCG,1
999,07/04/2020,Female,19-69 years,E38000087,NHS Isle of Wight CCG,2
999,07/04/2020,Female,19-69 years,E38000107,NHS Milton Keynes CCG,6
999,07/04/2020,Female,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,7
111,07/04/2020,Male,70-120 years,E38000236,NHS Herefordshire and Worcestershire CCG,6
111,07/04/2020,Male,70-120 years,E38000246,NHS Surrey Heartlands CCG,8
999,07/04/2020,Female,0-18 years,E38000107,NHS Milton Keynes CCG,1
999,07/04/2020,Female,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,2
999,07/04/2020,Female,0-18 years,E38000191,NHS Walsall CCG,1
999,07/04/2020,Female,0-18 years,E38000220,NHS Birmingham and Solihull CCG,3
999,07/04/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",1
999,07/04/2020,Female,19-69 years,E38000021,NHS Brighton and Hove CCG,13
999,07/04/2020,Female,70-120 years,E38000187,NHS Trafford CCG,1
999,07/04/2020,Female,19-69 years,E38000120,NHS North Hampshire CCG,8
999,07/04/2020,Female,19-69 years,E38000130,NHS Northumberland CCG,2
999,07/04/2020,Female,19-69 years,E38000136,NHS Oxfordshire CCG,17
999,07/04/2020,Female,19-69 years,E38000137,NHS Portsmouth CCG,5
999,07/04/2020,Female,19-69 years,E38000147,NHS Shropshire CCG,2
999,07/04/2020,Female,19-69 years,E38000178,NHS Surrey Heath CCG,2
999,07/04/2020,Female,19-69 years,E38000205,NHS Wigan Borough CCG,1
999,07/04/2020,Female,19-69 years,E38000210,NHS Wolverhampton CCG,16
999,07/04/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,14
999,07/04/2020,Female,19-69 years,E38000224,NHS East Berkshire CCG,15
999,07/04/2020,Female,19-69 years,E38000201,NHS West Leicestershire CCG,1
999,07/04/2020,Female,19-69 years,E38000220,NHS Birmingham and Solihull CCG,42
999,07/04/2020,Female,19-69 years,E38000223,NHS Buckinghamshire CCG,18
999,07/04/2020,Female,19-69 years,E38000234,NHS County Durham CCG,14
999,07/04/2020,Female,70-120 years,E38000028,NHS Cannock Chase CCG,2
999,07/04/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,59
999,07/04/2020,Female,70-120 years,E38000046,NHS Dudley CCG,3
999,07/04/2020,Female,70-120 years,E38000107,NHS Milton Keynes CCG,2
999,07/04/2020,Female,70-120 years,E38000120,NHS North Hampshire CCG,2
999,07/04/2020,Female,70-120 years,E38000144,NHS Sandwell and West Birmingham CCG,5
999,07/04/2020,Female,70-120 years,E38000167,NHS Southampton CCG,2
999,07/04/2020,Female,70-120 years,E38000175,NHS Stoke on Trent CCG,2
999,07/04/2020,Female,70-120 years,E38000191,NHS Walsall CCG,4
999,07/04/2020,Female,70-120 years,E38000195,NHS Warwickshire North CCG,3
999,07/04/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,14
999,07/04/2020,Female,70-120 years,E38000126,NHS North Staffordshire CCG,1
999,07/04/2020,Female,19-69 years,E38000182,NHS Tameside and Glossop CCG,1
999,07/04/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,3
999,07/04/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,5
999,07/04/2020,Female,19-69 years,E38000198,NHS West Hampshire CCG,11
999,07/04/2020,Female,19-69 years,E38000183,NHS Telford and Wrekin CCG,4
999,07/04/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,18
999,07/04/2020,Female,19-69 years,E38000244,NHS South East London CCG,2
999,07/04/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,16
999,07/04/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,21
999,07/04/2020,Female,70-120 years,E38000234,NHS County Durham CCG,2
999,07/04/2020,Male,0-18 years,E38000053,NHS East Staffordshire CCG,1
999,07/04/2020,Female,70-120 years,E38000198,NHS West Hampshire CCG,2
999,07/04/2020,Female,70-120 years,E38000221,NHS Berkshire West CCG,1
999,07/04/2020,Female,70-120 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,9
999,07/04/2020,Female,19-69 years,E38000127,NHS North Tyneside CCG,2
999,07/04/2020,Female,70-120 years,E38000228,NHS Morecambe Bay CCG,1
999,07/04/2020,Male,,E38000221,NHS Berkshire West CCG,1
999,07/04/2020,Male,0-18 years,E38000028,NHS Cannock Chase CCG,1
999,07/04/2020,Male,0-18 years,E38000107,NHS Milton Keynes CCG,1
999,07/04/2020,Male,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,2
999,07/04/2020,Female,19-69 years,E38000221,NHS Berkshire West CCG,8
999,07/04/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,20
999,07/04/2020,Female,70-120 years,E38000038,NHS Coventry and Rugby CCG,2
999,07/04/2020,Female,70-120 years,E38000136,NHS Oxfordshire CCG,1
999,07/04/2020,Female,70-120 years,E38000154,NHS South Eastern Hampshire CCG,2
999,07/04/2020,Female,70-120 years,E38000173,NHS Stafford and Surrounds CCG,2
999,07/04/2020,Female,70-120 years,E38000248,NHS West Sussex CCG,4
999,07/04/2020,Male,0-18 years,E38000136,NHS Oxfordshire CCG,1
999,07/04/2020,Male,0-18 years,E38000183,NHS Telford and Wrekin CCG,1
999,07/04/2020,Female,70-120 years,E38000246,NHS Surrey Heartlands CCG,3
999,07/04/2020,Male,0-18 years,E38000154,NHS South Eastern Hampshire CCG,1
999,07/04/2020,Male,0-18 years,E38000234,NHS County Durham CCG,1
999,07/04/2020,Male,0-18 years,E38000235,NHS East Sussex CCG,1
999,07/04/2020,Male,0-18 years,E38000237,NHS Kent and Medway CCG,2
999,07/04/2020,Male,19-69 years,NULL,NULL,3
999,07/04/2020,Female,70-120 years,E38000224,NHS East Berkshire CCG,3
999,07/04/2020,Female,70-120 years,E38000235,NHS East Sussex CCG,4
999,07/04/2020,Male,0-18 years,E38000118,NHS North East Hampshire and Farnham CCG,1
999,07/04/2020,Male,0-18 years,E38000191,NHS Walsall CCG,2
999,07/04/2020,Male,0-18 years,E38000195,NHS Warwickshire North CCG,1
999,07/04/2020,Male,0-18 years,E38000246,NHS Surrey Heartlands CCG,1
999,07/04/2020,Male,19-69 years,E38000038,NHS Coventry and Rugby CCG,13
999,07/04/2020,Male,19-69 years,E38000053,NHS East Staffordshire CCG,5
999,07/04/2020,Female,70-120 years,E38000210,NHS Wolverhampton CCG,5
999,07/04/2020,Female,70-120 years,E38000220,NHS Birmingham and Solihull CCG,14
999,07/04/2020,Female,70-120 years,E38000223,NHS Buckinghamshire CCG,3
999,07/04/2020,Female,70-120 years,E38000247,NHS Tees Valley CCG,8
999,07/04/2020,Male,0-18 years,E38000212,NHS Newcastle Gateshead CCG,1
999,07/04/2020,Male,19-69 years,E38000087,NHS Isle of Wight CCG,3
999,07/04/2020,Male,19-69 years,E38000107,NHS Milton Keynes CCG,9
999,07/04/2020,Female,70-120 years,E38000212,NHS Newcastle Gateshead CCG,10
999,07/04/2020,Female,70-120 years,E38000236,NHS Herefordshire and Worcestershire CCG,4
999,07/04/2020,Male,,E38000144,NHS Sandwell and West Birmingham CCG,1
999,07/04/2020,Male,0-18 years,E38000220,NHS Birmingham and Solihull CCG,2
999,07/04/2020,Male,19-69 years,E38000046,NHS Dudley CCG,8
999,07/04/2020,Male,0-18 years,E38000236,NHS Herefordshire and Worcestershire CCG,1
999,07/04/2020,Male,0-18 years,E38000223,NHS Buckinghamshire CCG,1
999,07/04/2020,Female,19-69 years,E38000191,NHS Walsall CCG,10
999,07/04/2020,Female,19-69 years,E38000215,NHS North Cumbria CCG,1
999,07/04/2020,Male,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,5
999,07/04/2020,Male,19-69 years,E38000126,NHS North Staffordshire CCG,2
999,07/04/2020,Male,19-69 years,E38000127,NHS North Tyneside CCG,4
999,07/04/2020,Male,19-69 years,E38000059,NHS Fareham and Gosport CCG,4
999,07/04/2020,Male,19-69 years,E38000147,NHS Shropshire CCG,2
999,07/04/2020,Male,19-69 years,E38000154,NHS South Eastern Hampshire CCG,4
999,07/04/2020,Male,0-18 years,E38000241,NHS North Yorkshire CCG,1
999,07/04/2020,Male,19-69 years,E38000028,NHS Cannock Chase CCG,3
999,07/04/2020,Male,19-69 years,E38000136,NHS Oxfordshire CCG,9
999,07/04/2020,Male,19-69 years,E38000130,NHS Northumberland CCG,3
999,07/04/2020,Male,19-69 years,E38000172,NHS St Helens CCG,1
999,07/04/2020,Male,19-69 years,E38000183,NHS Telford and Wrekin CCG,2
999,07/04/2020,Male,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,27
999,07/04/2020,Male,19-69 years,E38000163,NHS South Tyneside CCG,2
999,07/04/2020,Male,19-69 years,E38000167,NHS Southampton CCG,3
999,07/04/2020,Male,19-69 years,E38000175,NHS Stoke on Trent CCG,7
999,07/04/2020,Female,19-69 years,E38000245,NHS South West London CCG,3
999,07/04/2020,Female,70-120 years,E38000059,NHS Fareham and Gosport CCG,1
999,07/04/2020,Female,70-120 years,E38000137,NHS Portsmouth CCG,1
999,07/04/2020,Female,70-120 years,E38000163,NHS South Tyneside CCG,2
999,07/04/2020,Female,70-120 years,E38000164,NHS South Warwickshire CCG,1
999,07/04/2020,Female,70-120 years,E38000176,NHS Sunderland CCG,6
999,07/04/2020,Female,70-120 years,E38000183,NHS Telford and Wrekin CCG,2
999,07/04/2020,Male,19-69 years,E38000191,NHS Walsall CCG,10
999,07/04/2020,Male,19-69 years,E38000220,NHS Birmingham and Solihull CCG,49
999,07/04/2020,Male,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,3
999,07/04/2020,Male,19-69 years,E38000178,NHS Surrey Heath CCG,1
999,07/04/2020,Male,19-69 years,E38000212,NHS Newcastle Gateshead CCG,6
999,07/04/2020,Male,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,11
999,07/04/2020,Male,19-69 years,E38000245,NHS South West London CCG,4
999,07/04/2020,Male,19-69 years,E38000248,NHS West Sussex CCG,14
999,07/04/2020,Male,70-120 years,E38000046,NHS Dudley CCG,10
999,07/04/2020,Male,19-69 years,E38000198,NHS West Hampshire CCG,8
999,07/04/2020,Male,19-69 years,E38000210,NHS Wolverhampton CCG,12
999,07/04/2020,Male,19-69 years,E38000221,NHS Berkshire West CCG,13
999,07/04/2020,Male,19-69 years,E38000224,NHS East Berkshire CCG,10
999,07/04/2020,Female,70-120 years,E38000237,NHS Kent and Medway CCG,11
999,07/04/2020,Male,0-18 years,NULL,NULL,1
999,07/04/2020,Male,70-120 years,E38000059,NHS Fareham and Gosport CCG,1
999,07/04/2020,Male,70-120 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,2
999,07/04/2020,Male,70-120 years,E38000107,NHS Milton Keynes CCG,3
999,07/04/2020,Male,70-120 years,E38000144,NHS Sandwell and West Birmingham CCG,2
999,07/04/2020,Male,0-18 years,E38000167,NHS Southampton CCG,1
999,07/04/2020,Male,70-120 years,E38000038,NHS Coventry and Rugby CCG,3
999,07/04/2020,Male,70-120 years,E38000053,NHS East Staffordshire CCG,1
999,07/04/2020,Male,70-120 years,E38000136,NHS Oxfordshire CCG,3
999,07/04/2020,Male,19-69 years,E38000235,NHS East Sussex CCG,6
999,07/04/2020,Male,70-120 years,E38000028,NHS Cannock Chase CCG,1
999,07/04/2020,Male,70-120 years,E38000154,NHS South Eastern Hampshire CCG,2
999,07/04/2020,Male,70-120 years,E38000164,NHS South Warwickshire CCG,2
999,07/04/2020,Male,70-120 years,E38000176,NHS Sunderland CCG,2
999,07/04/2020,Male,70-120 years,E38000198,NHS West Hampshire CCG,2
999,07/04/2020,Male,70-120 years,E38000221,NHS Berkshire West CCG,2
999,07/04/2020,Male,70-120 years,E38000234,NHS County Durham CCG,2
999,07/04/2020,Unknown,0-18 years,E38000053,NHS East Staffordshire CCG,1
999,07/04/2020,Unknown,19-69 years,E38000147,NHS Shropshire CCG,2
999,07/04/2020,Male,70-120 years,E38000167,NHS Southampton CCG,1
999,07/04/2020,Male,70-120 years,E38000191,NHS Walsall CCG,3
999,07/04/2020,Male,70-120 years,E38000220,NHS Birmingham and Solihull CCG,9
999,07/04/2020,Male,70-120 years,E38000126,NHS North Staffordshire CCG,2
999,07/04/2020,Male,70-120 years,E38000130,NHS Northumberland CCG,2
999,07/04/2020,Unknown,70-120 years,E38000220,NHS Birmingham and Solihull CCG,3
999,07/04/2020,Male,70-120 years,E38000175,NHS Stoke on Trent CCG,1
999,07/04/2020,Male,70-120 years,E38000183,NHS Telford and Wrekin CCG,1
999,07/04/2020,Male,70-120 years,E38000236,NHS Herefordshire and Worcestershire CCG,2
999,07/04/2020,Male,70-120 years,E38000248,NHS West Sussex CCG,1
999,07/04/2020,Male,70-120 years,E38000223,NHS Buckinghamshire CCG,4
999,07/04/2020,Male,70-120 years,E38000235,NHS East Sussex CCG,2
999,07/04/2020,Male,0-18 years,E38000221,NHS Berkshire West CCG,1
999,07/04/2020,Male,0-18 years,E38000248,NHS West Sussex CCG,1
999,07/04/2020,Male,19-69 years,E38000021,NHS Brighton and Hove CCG,3
999,07/04/2020,Male,70-120 years,E38000246,NHS Surrey Heartlands CCG,8
999,07/04/2020,Unknown,,E38000113,NHS Newham CCG,1
999,07/04/2020,Unknown,19-69 years,E38000038,NHS Coventry and Rugby CCG,2
999,07/04/2020,Unknown,19-69 years,E38000195,NHS Warwickshire North CCG,1
999,07/04/2020,Unknown,,E38000191,NHS Walsall CCG,1
999,07/04/2020,Unknown,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,2
999,07/04/2020,Unknown,19-69 years,E38000164,NHS South Warwickshire CCG,1
999,07/04/2020,Unknown,19-69 years,E38000210,NHS Wolverhampton CCG,3
999,07/04/2020,Unknown,19-69 years,E38000224,NHS East Berkshire CCG,1
999,07/04/2020,Unknown,70-120 years,E38000175,NHS Stoke on Trent CCG,1
999,07/04/2020,Unknown,70-120 years,E38000191,NHS Walsall CCG,2
999,07/04/2020,Unknown,70-120 years,E38000210,NHS Wolverhampton CCG,1
999,07/04/2020,Unknown,70-120 years,E38000236,NHS Herefordshire and Worcestershire CCG,3
999,07/04/2020,Male,70-120 years,E38000195,NHS Warwickshire North CCG,2
999,07/04/2020,Male,70-120 years,E38000247,NHS Tees Valley CCG,9
999,07/04/2020,Unknown,19-69 years,E38000136,NHS Oxfordshire CCG,1
999,07/04/2020,Male,19-69 years,E38000079,NHS Herts Valleys CCG,1
999,07/04/2020,Male,19-69 years,E38000120,NHS North Hampshire CCG,4
999,07/04/2020,Male,19-69 years,E38000137,NHS Portsmouth CCG,5
999,07/04/2020,Male,19-69 years,E38000195,NHS Warwickshire North CCG,6
999,07/04/2020,Male,19-69 years,E38000204,NHS West Suffolk CCG,1
999,07/04/2020,Male,19-69 years,E38000246,NHS Surrey Heartlands CCG,12
999,07/04/2020,Male,19-69 years,E38000247,NHS Tees Valley CCG,14
999,07/04/2020,Unknown,19-69 years,E38000173,NHS Stafford and Surrounds CCG,1
999,07/04/2020,Unknown,70-120 years,E38000046,NHS Dudley CCG,2
999,07/04/2020,Unknown,70-120 years,E38000144,NHS Sandwell and West Birmingham CCG,1
999,07/04/2020,Male,19-69 years,E38000164,NHS South Warwickshire CCG,1
999,07/04/2020,Male,19-69 years,E38000176,NHS Sunderland CCG,8
999,07/04/2020,Male,19-69 years,E38000223,NHS Buckinghamshire CCG,15
999,07/04/2020,Male,19-69 years,E38000234,NHS County Durham CCG,15
999,07/04/2020,Male,19-69 years,E38000237,NHS Kent and Medway CCG,42
999,07/04/2020,Male,70-120 years,NULL,NULL,2
999,07/04/2020,Male,70-120 years,E38000138,NHS Redbridge CCG,1
999,07/04/2020,Male,70-120 years,E38000210,NHS Wolverhampton CCG,1
999,07/04/2020,Male,70-120 years,E38000212,NHS Newcastle Gateshead CCG,1
999,07/04/2020,Male,70-120 years,E38000087,NHS Isle of Wight CCG,1
999,07/04/2020,Male,70-120 years,E38000137,NHS Portsmouth CCG,2
999,07/04/2020,Male,70-120 years,E38000147,NHS Shropshire CCG,1
999,07/04/2020,Male,70-120 years,E38000224,NHS East Berkshire CCG,6
999,07/04/2020,Unknown,,E38000144,NHS Sandwell and West Birmingham CCG,1
999,07/04/2020,Unknown,,E38000175,NHS Stoke on Trent CCG,1
999,07/04/2020,Unknown,19-69 years,E38000053,NHS East Staffordshire CCG,2
999,07/04/2020,Unknown,19-69 years,E38000183,NHS Telford and Wrekin CCG,3
999,07/04/2020,Male,70-120 years,E38000237,NHS Kent and Medway CCG,13
999,07/04/2020,Unknown,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,1
999,07/04/2020,Unknown,19-69 years,E38000191,NHS Walsall CCG,1
999,07/04/2020,Unknown,19-69 years,E38000220,NHS Birmingham and Solihull CCG,4
999,07/04/2020,Unknown,70-120 years,E38000147,NHS Shropshire CCG,1
999,07/04/2020,Unknown,70-120 years,E38000183,NHS Telford and Wrekin CCG,1
111,08/04/2020,Female,,E38000239,NHS Norfolk and Waveney CCG,1
111,08/04/2020,Female,0-18 years,E38000010,NHS Bedfordshire CCG,6
111,08/04/2020,Female,0-18 years,E38000021,NHS Brighton and Hove CCG,4
111,08/04/2020,Female,0-18 years,E38000024,NHS Bury CCG,3
111,08/04/2020,Female,0-18 years,E38000028,NHS Cannock Chase CCG,3
111,08/04/2020,Female,0-18 years,E38000006,NHS Barnsley CCG,5
111,08/04/2020,Female,0-18 years,E38000007,NHS Basildon and Brentwood CCG,4
111,08/04/2020,Female,0-18 years,E38000026,NHS Cambridgeshire and Peterborough CCG,15
